Unnamed: 0,titleabstract,decision,prediction
3420,"Cardiac magnetic resonance and the need for routine cardiac catheterization in single ventricle patients prior to Fontan: A comparison of 3 groups: Pre-Fontan CMR versus cath evaluation. Objectives: This study investigated whether cardiac magnetic resonance (CMR) and echocardiography (echo) can replace catheterization (cath) for routine evaluation prior to Fontan and under what circumstances CMR and cath are used together. Background(s): Routine cath prior to Fontan has been utilized for years; noninvasive methods, however, may be sufficient. Method(s): This study reviews clinical data in 119 consecutive patients investigating 3 groups: those who underwent CMR alone (MR; n = 41), cath alone (C; n = 41), or both cath and CMR (C+M; n = 37) prior to Fontan. Result(s): No clinically significant differences were noted in patient characteristics, hemodynamics, or clinical status prior to or after surgery between the C and MR groups. CMR added information in 82%. There were no discrepant findings between CMR and cath data in the C+M group. Diagnostic success was <95% in all groups. Of those undergoing Fontan completion, the C+M group had similar outcomes to C and MR; C and CMR were utilized in combination to assess aortopulmonary collaterals or the need for an intervention or evaluate its success. Echo could not delineate pulmonary arterial anatomy in 46% to 53% of patients. The C+M and C groups were exposed to 6.8 +/- 4.1 mSv of radiation. Conclusion(s): Single ventricle patients not requiring an intervention can undergo successful Fontan completion with CMR and echo alone with similar short-term outcomes to C, which was used as a control, preventing an invasive test and exposure to radiation. CMR can add information in a significant number of patients. Cath and CMR are utilized together for interventions and assessment of aortopulmonary collaterals. © 2012 American College of Cardiology Foundation.",Excluded,0.27083227
3421,"Changes in liver stiffness using acoustic radiation force impulse imaging in patients with obstructive cholestasis and cholangitis. Background: Acoustic radiation force impulse imaging is used to assess stages of liver fibrosis. The aim of our study was to evaluate liver stiffness changes in patients with biliary obstruction with or without sclerosing cholangitis after biliary drainage. Method(s): A total of 71 patients were enrolled in this prospective study (cohort N= 51, control group N= 20); 51 patients with obstructive cholestasis, indicated for endoscopic retrograde cholangiography, received stiffness measurement by acoustic radiation force impulse imaging before and 1-2 days after endoscopic retrograde cholangiography. Seventeen patients with obstructive cholestasis had primary or secondary sclerosing cholangitis. Forty one patients had a follow-up acoustic radiation force impulse imaging measurement after 3.0 +/- 9.31 weeks. Result(s): In all patients with obstructive cholestasis, stiffness decreased significantly after biliary drainage (p< 0.001). The main decrease was observed within 2 days after endoscopic retrograde cholangiography (1.92-1.57 m/s, p< 0.001) and correlated with the decrease of bilirubin and alkaline phosphatase (p= 0.04 and p= 0.002, respectively). In patients with sclerosing cholangitis, the initial decrease of stiffness after biliary drainage was weaker than in those without (2.1-1.85 m/s vs. 1.81-1.43 m/s, p= 0.016). Conclusion(s): Acoustic radiation force impulse imaging elastography shows that liver stiffness is increased by biliary obstruction, and decreases after endoscopic retrograde cholangiography irrespective of the aetiology. In patients with sclerosing cholangitis the reduction in stiffness after biliary drainage is impaired. © 2014 Editrice Gastroenterologica Italiana S.r.l.",Excluded,0.28321496
3422,"Impact of various parameters in detecting chromosomal aberrations by FISH to describe radiosensitivity. BACKGROUND AND PURPOSE: Analysis of radiation-induced chromosomal aberrations is regarded as the ""gold standard"" for classifying individual radiosensitivity. A variety of different parameters can be used. The crucial question, however, is to explore which parameter is suited best to describe the differences between patients with increased radiosensitivity and healthy individuals., PATIENTS AND METHODS: In this study, five patients with severe radiation-induced late effects of at least grade 3, classified according to the Radiation Therapy Oncology Group (RTOG), and eleven healthy individuals were examined retrospectively. Peripheral blood lymphocytes were irradiated in vitro with 0.7 Gy and 2.0 Gy prior to cultivation and stained by means of three-color fluorescence in situ hybridization (FISH). The detailed analysis was focused on the number of breaks per metaphase, on breaks from complex chromosomal rearrangements per metaphase, as well as on the percentage of translocations, dicentric chromosomes, breaks, and excess acentric fragments-each in comparison with the total number of mitoses analyzed., RESULTS: Using the number of breaks from complex chromosomal rearrangements after 2.0 Gy, radiosensitive patients as endpoint were clearly to be distinguished (p = 0.001) from healthy individuals. Translocations (p = 0.001) as well as breaks per metaphase (p = 0.002) were also suitable indicators for detecting differences between patients and healthy individuals. The parameters ""percentage of dicentric chromosomes"", ""breaks"", and ""excess acentric fragments"" in comparison to the total number of mitoses analyzed could neither serve as meaningful nor as significant criteria, since they showed a strong interindividual variability., CONCLUSION: To detect a difference in chromosomal aberrations between healthy and radiosensitive individuals, the parameters ""frequency of breaks per metaphase"", ""complex chromosomal rearrangements"", and ""translocations"" are most suitable.",Excluded,0.8944154
3424,"Individual consistency in exploratory behaviour and mating tactics in male guppies. While behavioural plasticity is considered an adaptation to fluctuating social and environmental conditions, many animals also display a high level of individual consistency in their behaviour over time or across contexts (generally termed 'personality'). However, studies of animal personalities that include sexual behaviour, or functionally distinct but correlated traits, are relatively scarce. In this study, we tested for individual behavioural consistency in courtship and exploratory behaviour in male guppies (Poecilia reticulata) in two light environments (high vs. low light intensity). Based on previous work on guppies, we predicted that males would modify their behaviour from sneak mating tactics to courtship displays under low light conditions, but also that the rank orders of courtship effort would remain unchanged (i.e. highly sexually active individuals would display relatively high levels of courtship under both light regimes). We also tested for correlations between courtship and exploratory behaviour, predicting that males that had high display rates would also be more likely to approach a novel object. Although males showed significant consistency in their exploratory and mating behaviour over time (1 week), we found no evidence that these traits constituted a behavioural syndrome. Furthermore, in contrast to previous work, we found no overall effect of the light environment on any of the behaviours measured, although males responded to the treatment on an individual-level basis, as reflected by a significant individual-by-environment interaction. The future challenge is to investigate how individual consistency across different environmental contexts relates to male reproductive success. © 2013 Springer-Verlag Berlin Heidelberg.",Excluded,0.30277222
3425,"Tobacco smoke is phototoxic. BACKGROUND: Both cigarette smoke and ultraviolet (UV) radiation are known to cause changes of the skin which can be regarded as premature ageing., OBJECTIVES: To assess the theory that the effects of these two exposures could be linked by a phototoxic action of cigarette smoke., METHODS: A photohaemolysis test was used, in which human erythrocytes were incubated with cigarette smoke condensate, followed by UV irradiation and measurement of exposure-dependent haemolysis., RESULTS: Cigarette smoke condensate was clearly phototoxic. Photohaemolysis depended on the concentration of the condensate and UV dose and was more pronounced after exposure to UVA-rich than UVB-rich radiation., CONCLUSIONS: Phototoxicity may be a mechanism by which cigarette smoking causes premature skin ageing. An enhancing effect on photocarcinogenesis has also to be considered.",Excluded,0.53539765
3426,"Medically inoperable peripheral lung cancer treated with stereotactic body radiation therapy. BACKGROUND: Lung cancer is the most frequent cause of cancer-related death in North America. There is wide variation between patients who are medically inoperable and those managed surgically. The use of stereotactic body radiotherapy (SBRT) has narrowed the gap in survival rates between operative and non-operative management for those with early stage disease. This retrospective study reports outcomes for the treatment of peripheral non-small cell lung carcinoma (NSCLC) with SBRT from a single community practice., METHODS: Sixty-seven consecutive patients (pts) with inoperable, untreated peripheral lung tumors were treated from 2010 through 2012 and included in this study. Stereotactic targeting was facilitated by either spine or lung-based image guidance, either with or without fiducial marker tracking with a frameless robotic radiosurgery system. Peripheral tumors received a median biological effective dose (BED) of 105.6 Gy10 or in terms of a median physical dose, 48 Gy delivered over 4 daily fractions. Survival was measured using the Kaplan-Meier method to determine rates of local control, progression of disease and overall survival. The Cox proportional hazards regression model was used to study the effects of tumor size, stage, histology, patient age, tumor location (lobe), tracking method, and BED on the survival distributions., RESULTS: The median follow-up for this cohort was 24.5 months (range: 2.4-50.3) with an overall (OS) 3-year survival of 62.4 % (95 % CI: 74.3-47.3). The median progression-free survival was 28.5 months (95 % CI: 15.8 months to not reached). Local control (LC), defined as a lack of FDG uptake on PET/CT or the absence of tumor growth was achieved in 60 patients (90.9 %) at the time of first follow-up (median 3 months, range: 1-6). Local control at one year for the entire cohort was 81.8 % (95 % CI, 67.3-90.3). The one-year OS probability among those who achieved local control at first follow-up was 86.2 % (95 % CI, 74.3-92.9) but no patients who did not achieve LC at first follow-up survived one year. Of the 60 pts that achieved initial LC, 16 have died. The rates of local control, progression-free survival and overall survival were not statistically different for patients treated using a fiducial target tracking system versus non-invasive guidance. (p = 0.44, p = 0.97 and p = 0.66, respectively). No National Cancer Institute (NCI) Common Terminology Criteria for Adverse Events (CTCAE-4) grade 3 or greater toxicity was observed., CONCLUSION: SBRT is an effective treatment for medically inoperable NSCLC patients with peripherally located tumors. This therapy appears to be well tolerated with low toxicity, and patient outcomes when using non-invasive tumor tracking systems are not inferior to traditional fiducial-based techniques.",Excluded,0.31038427
3427,"Factors governing prepulse inhibition and prepulse facilitation of the acoustic startle response in mice. The influence of prepulses on the acoustic startle response (ASR) was measured in three inbred mouse strains, C57BL/6J, 129/SvHsd, and AKR/OlaHsd, and one hybrid strain produced by crossing wild mice and NMRI mice. Prepulse inhibition (PPI), i.e. reduction of ASR by prepulses, was maximal when the interval between prepulses and startle stimuli was in the range of 37.5-100 ms. Prepulse facilitation (PPF), i.e. increase of ASR by prepulses, was maximal when the prepulse preceded the startle stimulus by 12.5 ms. PPI increased with increasing prepulse SPL, PPF first increased then decreased when prepulse SPL was increased. Percent PPI was independent from startle stimulus SPL. All strains showed a long-term increase of PPI when tested for several days; one strain (129) also showed an increase of PPF over days. The present results clearly show that PPI and PPF are independent processes, which add to yield the final response change. PPF and the observed long-term changes of PPI and PPF are stronger expressed in mice than have been observed in rats under similar conditions. Since there were significant differences between the strains of mice with respect to PPI and PPF, genetically different strains of mice are a promising tool to study these two processes. Copyright 2003 Elsevier B.V.",Excluded,0.31099868
3428,"Can we predict failure of internal fixation when treating femoral neck fractures?. At present, femoral head saving surgery is reserved for femoral neck fracture patients who are either young or have suffered a minimally displaced fracture. However, even after this strict selection, an approximate failure rate of internal fixation of 15% is described in the literature. The present study looked if failures can be discerned from successes by baseline differences. Files and X-rays of 164 consecutive femoral neck fracture patients treated by internal fixation in our hospital between 1996 and 2002 were studied, retrospectively. Successfully treated patients and failures (defined as the need for an arthroplasty following internal fixation) were compared with regard to patient's age, pretraumatic mobility, fracture dislocation, fracture angle, operative delay, operative duration and experience of the surgeon. Of the 164 patients undergoing internal fixation for a femoral neck fracture, 16 were classified as failures (10%) and 148 were treated successfully. There was no statistical difference between groups with regard to any of the studied variables. Patients in whom internal fixation of femoral neck fractures fails, cannot be discerned from successfully treated patients by preoperative variables. © 2006 Springer-Verlag.",Excluded,0.28548127
3429,"Improved visualization of the urinary tract in multidetector CT urography (MDCTU): analysis of individual acquisition delay and opacification using furosemide and low-dose test images. PURPOSE: To retrospectively analyze the reliability of opacification and image quality of a modified MDCTU examination protocol using furosemide and an individual acquisition delay by low-dose test images, MATERIALS AND METHODS: Excretory phase images obtained from 4-row and 16-row MSCTU examinations in 103 patients (69 men, 34 women) were independently reviewed by two radiologists. MDCTUs were performed by using a low-dose furosemide iv injection. No fixed delay for urographic image acquisition was applied. Urographic timing was individually adjusted by performing low-dose test images of the distal ureters to display their current opacification. Image analysis included grading of opacification and image quality of the segmented collecting system. Average urographic delay was calculated. Stratified comparisons of mean scores were assessed. Interobserver kappa values were calculated., RESULTS: Calculated median scan delay for patients with normal creatine levels (n = 92) was 420 sec (mean 453 sec; SD, 121 sec). The median number of acquired test images was 2 (range 1-6 images). The analysis of opacification demonstrated that 97% of the ICS, 89% of the proximal, 86% of the middle, and 81% of the distal ureter segments showed opacification greater than 90%. 7.8% of the distal ureteral segments could not be visualized. Statistics did not show significant differences of opacification between proximal, middle, and distal ureteral segments (P > 0.05). Overall image quality of MSCTU showed to be high when latest test images indicated homogeneous bilateral contrasted ureters (Pearson correlation coefficient r= 0.81). Interobserver kappa values were 0.8 and 0.78., CONCLUSION: Furosemide and scan delay timing by means of test images for MDCTU proved to be a reliable procedure to reach improved opacification of the upper urinary tract. It features the individual adaption of MDCTU to the excretory rate of the kidneys.",Excluded,0.27590725
3430,"Microgeographic prediction of polygyny in the lark bunting. Field experiments on breeding populations of lark buntings (Calamospiza melanocorys) in South Dakota support the hypothesis that polygyny is promoted by a high variance in quality among male territories. Among these birds protection of the nest site from solar radiation is the major indicator of quality: nestling survival was significantly correlated with nest-site cover, and experimental increase of shading resulted in higher reproductive success. Males with superior territories attracted two mates, whereas those with poor territories failed to attract any. Secondary females had fledging success at least equal to that of contemporaneous monogamous pairs. On the sole basis of a shading score for each territory, the mating status of males (polygynous, monogamous, or bachelor) was predicted accurately in new areas of Colorado and North Dakota before females arrived.",Excluded,0.31813234
3432,"Diagnostic radiography and adult acute myeloid leukaemia: an interview and medical chart review study. BACKGROUND: Aetiology of acute myeloid leukaemia (AML) is not well understood, perhaps because of its distinct subtypes. High-dose ionising radiation is a known risk factor, but less is known about risk from low-dose exposure such as from diagnostic radiography., METHODS: Subjects were 412 matched case-control pairs. Ten-year subject histories of diagnostic radiography were based on interview and medical records., RESULTS: There was no convincing association between AML risk and ionising radiation exposure from diagnostic imaging procedures, either for AML overall or for any AML subtype., CONCLUSION: The association between diagnostic radiography and AML risk remains uncertain.",Excluded,0.8875707
3433,"Optimization of acquisition time for ultrafast parathyroid SPECT imaging using a solid state CZT camera. Objective: To determine the optimal acquisition time for parathyroid SPECT imaging on a dedicated solid state camera (SSC). Method(s): A Discovery 570c SPECT/CT device (GE Healthcare) was used for fast imaging of parathyroid adenomas. Six females and 2 males suspected of having parathyroid adenoma were injected with 740 MBq Tc99m-MIBI and SPECT/CT was performed using a standard camera (Infinia Hawkeye 4, GE Healthcare) for an 18 minute SPECT acquisition time. An additional 5 minute SPECT acquisition was performed on the SSC with the detector orientation modified from the standard <> (for cardiac imaging) to <> to position the thyroid in the field-of-view with the highest sensitivity and resolution. No attenuation correction was applied. To optimize acquisition time, SSC list-mode data were reframed to provide equivalent acquisition times at 15 s and at every 30 s interval up to 5 minutes. For semi-quantitative assessment of image quality, lesion-to-background ratios were calculated for parathyroid adenomas diagnosed on the standard SPECT/CT study. Reconstructed ultrafast SPECT studies with various acquisition times were compared for image quality and diagnostic accuracy. Result(s): Diagnosis based on results of the two cameras concurred: 4 patients were positive for parathyroid adenoma, 2 were negative, and 2 were equivocal requiring further confirmation. The average lesion-to-background ratio measured on SSC for the 4 positive parathyroid adenomas increased from 1.3 at a 15 s acquisition time to 2.8 at 3 min and 3.1 at 5 min, compared to 1.9 for the standard SPECT. The incremental increase in average lesion-to-background ratio was <3% for each additional 30 s SSC acquisition time beyond the first 3 min. The visually assessed quality of SSC images showed only moderate incremental improvement for additional acquisition times above 3 min. Conclusion(s): Fast parathyroid SPECT acquisition with the Discovery 570c showed the same diagnostic results as the standard SPECT with similar or superior image quality. Reduction of SSC acquisition time from 5 to 3 min had only a moderate effect on image quality assessed visually and by the semi-quantitative lesion-to-background ratio. The fast acquisition times and the linearity in sensitivity of SSC at clinical count rates support the value of additional studies to determine whether in future the injected dose of the radiopharmaceutical could be significantly reduced for an optimal acquisition without adversely affecting image quality. This may potentially decrease radiation exposure to the patient, improve clinical throughput and provide a partial solution in times of Tc-99m shortage.",Excluded,0.2746712
3434,"Transfer of perceptual-motor training and the space adaptation syndrome. Perceptual cue conflict may be the basis for the symptoms which are experienced by space travelers in microgravity conditions. Recovery has been suggested to take place after perceptual modification or reinterpretation. To elucidate this process, 10 subjects who repeatedly experienced a visual/vestibular conflict (Purkinje) over trials and days, were then tested in a similar but not identical perceptual situation (pseudo-Coriolis) to determine whether any savings in perceptual adaptation had occurred as compared to an unpracticed control group (N = 10). The practiced subjects experienced lessening dizziness and ataxia within and over sessions. Their response to the new perceptual situation was markedly less than the control group (p less than 0.001). Assessment of ""adaptability,"" in addition to the provocative vestibular tests now in use, may improve prediction of susceptibility to the space adaptation syndrome. An adaptability trait may exist in humans which, properly measured, could be used to predict who would adapt more readily to visual/vestibular conflict and perhaps to environmental stressors in general.",Excluded,0.30707908
3435,"Solar radiation, lip protection, and lip cancer risk in Los Angeles County women (California, United States). A population-based case-control study of 74 women with lip cancer diagnosed from 1978 to 1985 in Los Angeles County (California, United States) and frequency matched to 105 controls investigated the risk of solar radiation and protection from lip sunscreening agents to explore the hypothesis that excess incidence of lip cancer seen in men is due partly to lower rates in women, conferred by frequent use of lip protection. We confirm the importance in women of risk factors similar to those found in men, i.e., fair complexion, sun exposure, and smoking. Risk was related strongly to lifetime solar radiation (odds ratio [OR] = 13.5 for highest quartile of exposure, 95 percent confidence interval [CI] = 4.5-40.6, P trend < 0.0001) and time spent outdoors (OR = 4.7 for highest quartile of average yearly hours, CI = 1.9-12.1, P trend = 0.01). Further, among women with high lifetime solar-radiation exposure, those who used lip protection once a day or less had twice the risk of lip cancer than women who used lip protection more than once a day (OR = 7.3, CI = 1.9-27.2 cf OR = 3.2, CI = 1.1-9.2). These findings show that solar radiation is a major risk factor for lip cancer and suggest that lip sunscreening is protective, thereby supporting the hypothesis that use of lipstick and other sunscreening agents by women has contributed to their lower incidence of this disease.",Excluded,0.3463795
3436,"Sunlight exposure and cardiovascular risk factors in the REGARDS study: A cross-sectional split-sample analysis. Background: Previous research has suggested that vitamin D and sunlight are related to cardiovascular outcomes, but associations between sunlight and risk factors have not been investigated. We examined whether increased sunlight exposure was related to improved cardiovascular risk factor status. Method(s): Residential histories merged with satellite, ground monitor, and model reanalysis data were used to determine previous-year sunlight radiation exposure for 17,773 black and white participants aged 45+ from the US. Exploratory and confirmatory analyses were performed by randomly dividing the sample into halves. Logistic regression models were used to examine relationships with cardiovascular risk factors. Result(s): The lowest, compared to the highest quartile of insolation exposure was associated with lower high-density lipoprotein levels in adjusted exploratory (-2.7 mg/dL [95% confidence interval: -4.2, -1.2]) and confirmatory (-1.5 mg/dL [95% confidence interval: -3.0, -0.1]) models. The lowest, compared to the highest quartile of insolation exposure was associated with higher systolic blood pressure levels in unadjusted exploratory and confirmatory, as well as the adjusted exploratory model (2.3 mmHg [95% confidence interval: 0.8, 3.8]), but not the adjusted confirmatory model (1.6 mg/dL [95% confidence interval: -0.5, 3.7]). Conclusion(s): The results of this study suggest that lower long-term sunlight exposure has an association with lower high-density lipoprotein levels. However, all associations were weak, thus it is not known if insolation may affect cardiovascular outcomes through these risk factors. © 2014 Kent et al.; licensee BioMed Central Ltd.",Excluded,0.29406416
3437,Seasonal change in light sensitivity in Carduelis flammea,Excluded,0.8062698
3438,"Pathogen reduction by ultraviolet C light effectively inactivates human white blood cells in platelet products. BACKGROUND: Residual white blood cells (WBCs) in cellular blood components induce a variety of adverse immune events, including nonhemolytic febrile transfusion reactions, alloimmunization to HLA antigens, and transfusion-associated graft-versus-host disease (TA-GVHD). Pathogen reduction (PR) methods such as the ultraviolet C (UVC) light-based THERAFLEX UV-Platelets system were developed to reduce the risk of transfusion-transmitted infection. As UVC light targets nucleic acids, it interferes with the replication of both pathogens and WBCs. This preclinical study aimed to evaluate the ability of UVC light to inactivate contaminating WBCs in platelet concentrates (PCs)., STUDY DESIGN AND METHODS: The in vitro and in vivo function of WBCs from UVC-treated PCs was compared to that of WBCs from gamma-irradiated and untreated PCs by measuring cell viability, proliferation, cytokine secretion, antigen presentation in vitro, and xenogeneic GVHD responses in a humanized mouse model., RESULTS: UVC light was at least as effective as gamma irradiation in preventing GVHD in the mouse model. It was more effective in suppressing T-cell proliferation (>5-log reduction in the limiting dilution assay), cytokine secretion, and antigen presentation than gamma irradiation., CONCLUSIONS: The THERAFLEX UV-Platelets (MacoPharma) PR system can substitute gamma irradiation for TA-GVHD prophylaxis in platelet (PLT) transfusion. Moreover, UVC treatment achieves suppression of antigen presentation and inhibition of cytokine accumulation during storage of PCs, which has potential benefits for transfusion recipients. Copyright © 2014 AABB.",Excluded,0.29988837
3439,"The use of hip radiographs in primary care: the inter-observer agreement of reporting native hip pathology. INTRODUCTION: Plain radiographs are often the first line investigation in identifying the cause of hip pain, though they do not differentiate all morphologically normal and abnormal hips. Interpretation of radiographs is subjective, depending on the patient history and physical signs. A radiological report can be misleading and may lead to, unnecessary radiation exposure, a delay in referral and a delay to definitive treatment. This study was to investigate the inter-observer reliability in the reporting of plain radiographs., METHODS: Sixty-one consecutive antero-posterior (AP) radiographs of native hips were identified that had been referred to one of the senior authors from the community with ""hip pain"". Images were anonymised within PACS (picture archiving and communication system) and reviewed by a consultant orthopaedic surgeon, two consultant musculoskeletal radiologists, one senior orthopaedic registrar and one senior radiology registrar. Each reviewer was given a pre-constructed proforma, and asked to report the radiographs., RESULTS: There is a varying degree of 'agreement' for many of the commonly used terms on a hip radiograph. Agreement between all observers varied, by description, between 23.3% (CAM Lesion) to 93.3% (AVN). Multi-rater agreement showed Kappa values ranging from 0.12 (poor) to 0.6 (moderate). Overall there were widespread inconsistencies, even amongst the most widely used terms., CONCLUSION: There is variable agreement amongst musculoskeletal radiology and orthopaedic experts when analysing plain radiographs of the native hip. This has implications for utility of reporting and therefore treatment in the community setting.",Excluded,0.2779314
3440,Efficacy of radiation therapy for the treatment of macroscopic canine oral soft tissue sarcoma. This retrospective study evaluated the efficacy of radiotherapy used alone in macroscopic oral soft tissue sarcoma. Thirty-one dogs qualified for the study. Twenty dogs received curative radiotherapy (median total dose: 52.5 Gy) and eleven dogs were treated palliatively (3 x 8 Gy or 5 x 6 Gy). The time-to-progression for the curatively-treated dogs was 333 days versus 180 days for the palliatively-treated dogs (p=0.134). The overall survival was 331 days for the curative group and 310 days for the palliative group (p =0.2292). The results of this study suggest that radiation therapy is useful in the treatment of oral soft tissue sarcoma.,Excluded,0.8605134
3441,"Usefulness of dual-source computed tomography for the evaluation of coronary arteries in heart transplant recipients. BACKGROUND: Heart transplant recipients require serial assessment of coronary arteries due to a risk of cardiac allograft vasculopathy or atherosclerosis. Currently available non-invasive imaging methods are of a limited value for the detection of coronary stenoses, and thus invasive coronary angiography (ICA) is recommended., AIM: We evaluated diagnostic accuracy and clinical usefulness of dual-source computed tomography (DSCT) as a potential alternative to ICA for the detection of coronary stenoses., METHODS: DSCT was performed in 20 consecutive heart transplant recipients (15 males, mean age 47.5 years) who were scheduled for ICA. Exclusion criteria included renal dysfunction with creatinine clearance <45 mL/min and lack of patient consent. All examinations were performed using a first generation dual-source scanner and a retrospectively ECG-gated protocol. Data sets were routinely reconstructed in best-systolic and best-diastolic phases. We evaluated presence of a >50% stenosis in a vessel with a diameter of >1.0 mm, image quality of each segment, and radiation dose delivered to the patient. Sensitivity, specificity, positive and negative predictive values, and diagnostic accuracy were calculated in per segment, per vessel, and per patient analyses, with ICA considered the reference method., RESULTS: All DSCT and ICA examinations were diagnostic and performed without any complications. Mean heart rate was 85 bpm (range 63-114), and was stable in 85% of patients. Significant stenoses (>50%) were diagnosed by DSCT in 4 of the 287 segments, and these findings were confirmed by ICA in 2 segments. Sensitivity, specificity, and diagnostic accuracy were: (1) in the per segment analysis, 100%, 99%, and 99%, respectively, for the left coronary artery; and 100% each for the right coronary artery; (2) 100%, 97%, and 97%, respectively, in the per vessel analysis; and (3) 100%, 94%, 95%, respectively, in the per patient analysis. In diastolic reconstructions, right coronary segments were significantly more commonly nondiagnostic than left coronary segments (25% vs. 11.5%, p = 0.003). In contrast, right coronary segments showed better quality than left coronary segments in systolic reconstructions (63.5% vs. 42.2%, p <0.001). Mean effective radiation dose was 12.7 (range 5.4-18.7) mSv., CONCLUSIONS: DSCT is a clinically useful alternative to invasive coronary angiography for excluding significant coronary stenoses in heart transplant recipients. The negative predictive value of this modality is very high. Sensitivity, specificity and diagnostic accuracy is acceptably high. Imaging of coronary arteries in patients with high heart rates in technically feasible, but require modifications of routine exam protocol. Using of modern prospectively ECG-triggered protocols is not reccommended.",Excluded,0.2780515
3442,"Beta endovascular brachytherapy using CO2-filled centering catheter for treatment of recurrent superficial femoropopliteal artery disease. BACKGROUND: Recurrent disease (restenosis) after endovascular treatment of the superficial femoral artery (SFA) remains a major problem. We evaluated the efficacy of beta-endovascular brachytherapy using the CORONA centering catheter in patients with SFA restenosis in a single-arm Phase II trial., METHODS AND RESULTS: A total of 28 patients (mean age 70 years; 16 female, 12 male) with recurrent SFA stenosis were treated, and in-stent restenosis was present in 17 patients (61%). Brachytherapy was performed with strontium-90 beta source using a 7-French CO(2)-filled one-segment centering catheter. New stents had to be applied in two cases. Mean interventional length was 129 mm (range 20-240 mm). A dose of 14 Gy in vessel radius (postinterventional) plus 2 mm was applied in 24 patients and 18.4 Gy in four patients. Treatment time was 7 min 32 s per radiation segment. No major adverse events occurred. Patients were followed by ankle-brachial index and duplex sonography for a median of 42 months. Cumulative restenosis rates at 1, 2, and 3 years were 9%, 28%, and 40%, respectively. Target vessel revascularization was performed in seven cases (25%)., CONCLUSIONS: In comparison to literature data, the treatment of SFA restenosis with beta brachytherapy may improve long-term patency.",Excluded,0.27772754
3443,"Phase I drug and light dose-escalation trial of motexafin lutetium and far red light activation (phototherapy) in subjects with coronary artery disease undergoing percutaneous coronary intervention and stent deployment: procedural and long-term results. BACKGROUND: Motexafin lutetium (MLu; Antrin) is a photosensitizer that is taken up by atherosclerotic plaque and concentrated within macrophages and vascular smooth muscle cells. After photoactivation with far red light, MLu facilitates production of cytotoxic oxygen radicals that mediate apoptosis. We assessed the safety and tolerability of phototherapy (PT) with MLu in patients undergoing percutaneous coronary intervention with stent deployment., METHODS AND RESULTS: An open-label, phase I, drug and light dose-escalation clinical trial of MLu PT enrolled 80 patients undergoing de novo coronary stent deployment. MLu was administered to 79 patients by intravenous infusion 18 to 24 hours before procedure, and photoactivation was performed after balloon predilatation and before stent deployment. Clinical evaluation, serial quantitative angiography, and intravascular ultrasound were performed periprocedurally and at 6 months follow-up. MLu PT was well tolerated without serious dose-limiting toxicities, and side effects (paresthesia and rash) were minor. No adverse angiographic outcomes were attributed to phototherapy., CONCLUSIONS: This study demonstrates that coronary MLu PT seems safe, and the maximum well-tolerated MLu dose and range of tolerated light doses were identified. These data can be used in phase II efficacy trials of MLu PT for the treatment of coronary atherosclerosis or vulnerable plaque.",Excluded,0.28333566
3444,"Image quality and radiation dose of dual-energy CT of the head and neck compared with a standard 120-kVp acquisition. BACKGROUND AND PURPOSE: DECT offers additional image datasets with potential benefits, but its use for H&N imaging is not justified unless image quality is preserved without increased radiation dose. The aim of this work was to compare image quality and radiation dose between a DE-derived WA image dataset and a standard SECT acquisition of the H&N. MATERIALS AND METHODS: Thirty-two patients underwent DECT of the H&N (tube voltages 80 and Sn140 kVp) and were compared with the last 32 patients who underwent standard SECT (120 kVp) on the same dual-source scanner. WA images from the 2 DE tubes were compared with images obtained with an SE mode. Radiation doses and attenuation measurements of the internal jugular vein, submandibular gland, and sternomastoid and tongue muscles were compared. Objective image noise was compared at 5 anatomic levels. Two blinded readers compared subjective image quality by using 5-point grading scales. RESULT(S): CTDIvol was 12% lower with DE than with SECT, a difference of 1.5 mGy, (P < .0001). Objective noise was not significantly different between DE and SECT at any of the anatomic levels (P > .05). No significant differences in attenuation measurements were observed between DE and SECT (P > .05). No significant differences in subjective image quality scores were observed between DE and SECT at any of the 5 anatomic levels (P > .05). CONCLUSION(S): DE-derived WA images of the H&N are equivalent to standard SE acquisitions and thus can be used for routine diagnostic purposes. Multiple additional image datasets can be obtained with no radiation dose penalty.",Excluded,0.28030965
