Unnamed: 0,titleabstract,decision,prediction
2487,"Carcinogenic Interactions between a Single Inhalation of 239PuO2 and Chronic Exposure to Cigarette Smoke in Rats. Rats were exposed once by inhalation to plutonium-239 dioxide ( 239PuO22), resulting in chronic alpha-particle irradiation of the lung, and exposed chronically to cigarette smoke to examine carcinogenic interactions between the two exposures. F344 rats were exposed to 239PuO22 to achieve an initial lung burden of 0.5 kBq and then exposed 6 h/day, 5 days/week to cigarette smoke at 100 or 250 mg particulate matter/m3 for up to 30 months. Exposure to cigarette smoke increased the cumulative radiation dose to lung by slowing the clearance of 239PuO2. 239PuO2 alone did not affect survival, but the higher cigarette smoke exposure shortened survival in females. Combined exposure to 239PuO2 and cigarette smoke acted synergistically to shorten survival in both genders. The combined effects of cigarette smoke and 239PuO2 were approximately additive for lung hyperplasia and adenomas but were strongly synergistic for carcinomas. Differences between observed incidences and incidences predicted by survival-adjusted models accounting for increased radiation dose revealed a substantial component of synergy for carcinomas above that attributable to the radiation dose effect. The synergy for malignant lung tumors is consistent with findings from uranium miners and nuclear weapons production workers. These results bolster confidence in the epidemiological findings and have implications for risk assessment. © 2010 by Radiation Research Society.",Excluded,0.9678517
2488,"p53 expression, Ki-67 status, and cell density have no prognostic significance in glioblastomas treated with radio-chemotherapy. Purpose: To identify subgroups in glioblastoma multiforme (GBM) with different susceptibilities to radio-chemotherapy by p53 protein and Ki-67 expression. Patients and Methods: Thirty-one patients with primary GBM underwent a combined radio-chemotherapy with topotecan. Percentage of cells expressing p53 protein and Ki-67 antigen was determined immunohistochemically. Additionally, the cell density within the tumour tissue was measured. Result(s): Median percentages of p53 and Ki-67 expressing cells were 4.3% (range = 0-28%) and 12.0% (range = 0-28%), respectively. Dividing the cases into two groups by high or low p53 protein 1-year disease-free survival rates were 13.3% and 23.6%. High or low Ki-67 expression showed one-year disease-free survival rates of 18.8% and 17.1%. Neither p53 nor Ki-67 expression showed a significant correlation with disease-free survival or overall survival. Median cell density was 252 cell/field (range = 42-595). 1-year disease-free survival rates were 14.5% and 21.7% in high and low cell density group, respectively. A significant correlation with progression-free survival was observed, whereas the stratification into two groups revealed no significance. Cell density showed a significant inverse correlation with p53 and Ki-67 immunopositivity. Conclusion(s): p53 protein and Ki-67 expression seem to be inappropriate for the estimation of prognosis in patients receiving a combined radio-chemotherapy with topotecan. © 2006 Cambridge University Press.",Excluded,0.099679776
2489,"Prophylaxis of radiogenic sialadenitis and mucositis by coumarin/troxerutine in patients with head and neck cancer - A prospective, randomized, placebo-controlled, double-blind study. Objective: To study the efficacy of coumarin/troxerutine for the protection of salivary glands and mucosa during irradiation. Design(s): Prospective, randomized, placebo-controlled, double-blind trial. Setting(s): University hospital, Germany. Patient(s): 48 patients who had radiotherapy to the head and neck. Main Outcome Measure(s): Salivary gland scintigraphy and acute side-effects of radiotherapy (Radiation Therapy Oncology Group (RTOG) score). Result(s): 23 patients (11 experimental, 12 placebo) completed the study. The global efficacy measure combining scintigraphy and RTOG score favoured the experimental arm (P=0.07). The RTOG score showed significantly fewer acute side-effects of radiation in the experimental arm (P<0.05). Conclusion(s): The results suggest that coumarin/troxerutine have a favourable effect in the treatment of radiogenic sialadenitis and mucositis. © 2001 The British Association of Oral and Maxillofacial Surgeons.",Excluded,0.041134614
2490,"Assessment of glenoid inclination on routine clinical radiographs and computed tomography examinations of the shoulder. Background: Accurate assessment of glenoid inclination is of interest for a variety of conditions and procedures. The purpose of this study was to develop an accurate and reproducible measurement for glenoid inclination on standardized anterior-posterior (AP) radiographs and on computed tomography (CT) images. Material(s) and Method(s): Three consistently identifiable angles were defined: Angle alpha by line AB connecting the superior and inferior glenoid tubercle (glenoid fossa) and the line identifying the scapular spine; angle beta by line AB and the floor of the supraspinatus fossa; angle gamma by line AB and the lateral margin of the scapula. Experimental study: these 3 angles were measured in function of the scapular position to test their resistance to rotation. Conventional AP radiographs and CT scans were acquired in extension/flexion and internal/external rotation in a range up to +/-40degree. Clinical study: the inter-rater reliability of all angles was assessed on AP radiographs and CT scans of 60 patients (30 with proximal humeral fractures, 30 with osteoarthritis) by 2 independent observers. Result(s): The experimental study showed that angle alpha and beta have a resistance to rotation of up to +/-20degree. The deviation from neutral position was not more than +/-10degree. The results for the inter-rater reliability analyzed by Bland-Altman plots for the angle beta fracture group were (mean +/- standard deviation) -0.1 +/- 4.2 for radiographs and -0.3 +/- 3.3 for CT scans; and for the osteoarthritis group were -1.2 +/- 3.8 for radiographs and -3.0 +/- 3.6 for CT scans. Conclusion(s): Angle beta is the most reproducible measurement for glenoid inclination on conventional AP radiographs, providing a resistance to positional variability of the scapula and a good inter-rater reliability. © 2012 Journal of Shoulder and Elbow Surgery Board of Trustees.",Excluded,0.03851006
2491,"Effectiveness of marine protected areas for top predators along the central West African and US west coasts. Marine protected areas (MPAs) are a popular tool to manage marine resources, but determining the effectiveness of boundaries and management strategies is critical for effective conservation, particularly as MPAs are increasingly being used in ecosystem-based management and marine spatial planning processes. Similarly, satellite telemetry has been heralded as a powerful tool in marine conservation and I apply satellite telemetry to determine MPA effectiveness using two case studies. In the first chapter, I use telemetry to determine the nesting ecology of olive ridley sea turtles (Lepidochelys olivacea) in Gabon, Africa. Applying a state-space model to filter and determine animal behavior (n = 18), I found that olive ridleys distributions were confined to a small area; renesting events often occurred within 10 km of the original nest, and they were most frequently found within 30 km of the original nesting site between nests. The findings of this study are in keeping with those of olive ridleys studied in other parts of the world, but represent the first comprehensive study of this species in the Eastern Atlantic. Additionally, movements of this species during the internesting period suggest that because of their limited internesting movements, relatively small marine protected areas can be effectively used to protect this species during a critical life stage. In the second chapter, I examine how olive ridleys (n = 18) use the boundaries of Mayumba National Park (MNP) in Gabon, which was created in part to protect them during the interesting period. By applying home range analyses and a predictive habitat model, I found that the boundaries of MNP incorporate only between 55.6 and 81.4 percent of high-use areas, but that if the park was expanded to include the proposed Transboundary Park (TBP) between Gabon and the Republic of Congo, between 97.3 and 100.0 percent of high-use areas would be protected. We found that the driving factors for habitat preference during the interesting period include sea surface temperature, chlorophyll a concentrations, depth, distance to coast and distance to nesting site. This model can be applied to other nesting sites along the African coast. Overall we found that satellite telemetry was an effective tool for delineating effective boundaries and management strategies of an MPA, and we support the designation of the TBP. In the third chapter, I shift focus to the West Coast of the US and the distribution of top predators in relation to the National Marine Sanctuaries which are among the largest MPAs in the US. By examining home ranges of individual species (blue whales (Balaenoptero musculus) (n = 51), humpback whales (Megaptera novaeangliae) (n = 15), California sea lions (Zalophus californianus) (n = 111), Laysan albatrosses (Phoebastria immutabilis) (n = 33), black-footed albatrosses (Phoebastria nigripes) (n = 72), and sooty shearwaters ( Puffinus griseus) (n = 25)), I determine that the Sanctuaries incorporate significant levels of high-use areas for humpback whales, blue whales and male California sea lions, but less so for female California sea lions, black-footed albatrosses and sooty shearwaters. No high-use areas for Laysan albatrosses were found within the Sanctuaries. Top predator distribution changed considerably between years and biological seasons, with animals using the Sanctuaries in greater abundance during foraging seasons, and during cooler or more 'normal' oceanographic years. During warmer oceanographic years, animals distributed further offshore, as well as further north as foraging effort likely increased during these years. The Sanctuaries did not encompass these wider ranges during anomalously warm years, indicating a need for wider boundaries if animals are to be protected from interannual and global scale oceanographic variability. In the fourth chapter, I examine the distribution of these same top predators in relation to the entire West Coast of the US as it relates to the California Current System. Again applying home range analyses, I determined high-den ity and high-use multi-species areas across years and oceanographic seasons. The upwelling and Davidson seasons had the largest density of top predators and the National Marine Sanctuaries encompassed a number of high-use and high-density areas, but we also identified under-protected areas. These areas include south of Cape Blanco and Cape Mendocino, between the Monterey Bay and Channel Islands National Marine Sanctuaries and offshore of Central California. These regions are unique oceanographic regions that result in increased productivity that is persistent across years, making them prime candidates for additional protected areas or areas that should receive special consideration in the marine spatial planning process. Overall, I was able to show that satellite telemetry can be an effective tool in determining both effectiveness of current MPA boundaries, and in helping to determine where additional protected areas should be considered. Though an expensive conservation tool compared to other types of behavioral studies, when used appropriately, it can help to significantly guide and streamline marine resource management. ProQuest Subject Headings: Physical oceanography, Environmental management, Wildlife conservation. Citation reproduced with permission of ProQuest LLC.",Excluded,0.038669083
2492,"[Prospective double-blind study of prophylaxis of radioxerostomia with Coumarin/Troxerutine in patients with head and neck cancer]. AIM: Prospective, randomized placebo-controlled double-blind study to prove the efficacy of Coumarin/Troxerutine (Venalot Depot) for protection of salivary glands during a head and neck irradiation., PATIENTS AND METHOD: Forty-eight radiotherapy patients (60 Gy) with head and neck cancer were included in this trial. During radiotherapy the salivary glands were located in the core irradiation field. Primary efficacy parameters were sialometry, quantitative salivary gland scintigraphy and clinical evaluation of early effects of radiotherapy (RTOG-score, Table 1). All data were collected at 6 assessments: 1 week pre-radiation (U1), at start (U2), half time (U3) and end (U4) of irradiation, 8 days (U5) and 28 days (U6) after the end of irradiation (Figure 1)., RESULTS: Twenty-three patients (11 verum, 12 placebo) completed the study with all assessments. Sialometrically, all patients were severely (half of radiotherapy) or completely (end of radiotherapy) xerostomatic (Figure 2). In a global efficacy measure according to O'Brien combining scintigraphy and RTOG there was a tendency for a higher efficacy of verum compared to placebo (p = 0.068). After start of irradiation therapy, the RTOG-score showed continuously and significantly lower early radiation effects under verum than under placebo (U3 vs U6: p < 0.05, area under curve: p = 0.032; Table 2, Figure 3). The scintigraphically determined excretion fraction was slightly less impaired in the verum group compared to the placebo treatment (p = 0.12. Figure 4). There was no difference in drug safety between placebo and verum for adverse events, changes in the activity of liver enzymes and for global impression of tolerability., CONCLUSIONS: The results give support for an advantageous effect of Venalot Depot in the treatment of radiogenic sialadenitis and mucositis. In even a small number of evaluable patients, early clinical effects of irradiation (RTOG-score) were less pronounced in the active treatment group than in the placebo group, but the sample size was too low to prove statistically also the benefit of coumarin/troxerutine with the scintigraphic method. Sialometry seems not suitable for the assessment of early radiation effects.",Excluded,0.041936204
2493,"The present status of the work on induced sterility mechanisms for control of mosquitoes Culex pipiens fatigans Wied. and Aedes aegypti (L.) at the WHO/ICMR Research Unit on Genetic Control of Mosquitoes. Research carried out on induced sterility mechanisms for the control of Culex pipiens fatigans and Aedes aegypti by the WHO/ICMR Research Unit is reviewed. C. p. fatigans males and females can be sterilized by exposure of pupae or adult to 6 kR gamma radiation. Sterility in C. p. fatigans and A. aegypti can also be induced by immersing pupae in 0.6% thiotepa solution for three hr at 28 +/- 1degreeC. At this treatment level, females of these mosquitoes become partially sterile. When the ensuing radiosterilized or chemosterilized males were tested in laboratory and field cages, the sterilized males were found to be biologically fit and competitive for use in sterile male releases. Chemosterilized males of a sex distorter strain of A. aegypti appear however, less competitive.",Excluded,0.04463355
2494,"Feasibility of low radiation dose retrospectively-gated cardiac CT for functional analysis in adult congenital heart disease. BACKGROUND: The use of cardiac computed tomography (CT) in the evaluation of adult congenital heart disease patients is limited due to concerns of high radiation doses. The purpose of this study was to prospectively assess whether low radiation dose cardiac CT is feasible to evaluate ventricular systolic function in adults with congenital heart disease., METHODS: The study group included 30 consecutive patients with significant congenital heart disease who underwent a total of 35 ECG-gated cardiac CT scans utilizing a 320-detector row CT scanner. Each study included a non-contrast scan and subsequent contrast-enhanced retrospectively-gated acquisition. Effective radiation dose was estimated by multiplying the dose length product by a k-factor of 0.014mSv/mGycm., RESULTS: The mean age of the patients was 34.4+/-8.9years, 60% were men, and mean body mass index was 24.2+/-4.3kg/m2. A majority of patients (n=28, 93.3%) had contraindications to cardiac MRI. A tube potential of 80kV was used in 27 (77.1%) of the contrast-enhanced scans. The mean signal-to-noise and contrast-to-noise ratios were 11.5+/-3.9 and 10.3+/-3.7, respectively. The median radiation dose for non-contrast and contrast-enhanced images were 0.1mSv (0.07-0.2mSv) and 0.94mSv (0.5-2.1mSv), respectively. All 35 CT scans were successfully analyzed for ventricular systolic function., CONCLUSIONS: A low radiation contrast-enhanced, retrospectively-gated cardiac CT with a median radiation dose of less than 1mSv was successful in evaluating ventricular systolic function in 30 consecutive adult congenital heart disease patients who underwent a total of 35 scans. Copyright Published by Elsevier Ireland Ltd.",Excluded,0.038535133
2495,"Potential for radiation dose savings in abdominal and chest CT using automatic tube voltage selection in combination with automatic tube current modulation. OBJECTIVE: The purpose of this study was to evaluate the simultaneous use of automatic tube current modulation (ATCM) and automatic tube voltage selection (ATVS) for abdominal and chest CT examinations regarding radiation dose reduction and image quality., MATERIALS AND METHODS: We enrolled 617 patients who all underwent contrast-enhanced chest or abdominal CT and divided them into two groups. In group A, 317 patients who underwent CT with only ATCM and a fixed body mass index-adjusted tube voltage (120 kV or 100 kV) were enrolled. In group B, both ATCM and ATVS were used. Image attenuation and noise were measured in different anatomic regions., RESULTS: The mean contrast-to-noise ratio and the signal-to-noise ratio of abdomen and chest CT was higher in group B compared with group A (p < 0.0001). In total, the effective radiation doses for abdomen and chest CT examinations were significantly reduced in group B by 18% compared with group A (p < 0.0001). When only examining those who benefited from the ATVS tool, a dose reduction of 35% for chest CT and 42% for abdomen CT could be achieved (p < 0.0001 for each)., CONCLUSION: The simultaneous use of ATVS and ATCM enables significant radiation dose reduction in abdominal and thoracic contrast-enhanced CT examinations compared with the use of ATCM alone.",Excluded,0.038458727
2496,"Mobile phone use and brain tumours in the CERENAT case-control study. The carcinogenic effect of radiofrequency electromagnetic fields in humans remains controversial. However, it has been suggested that they could be involved in the aetiology of some types of brain tumours. Objective(s): The objective was to analyse the association between mobile phone exposure and primary central nervous system tumours (gliomas and meningiomas) in adults. Method(s): CERENAT is a multicenter case-control study carried out in four areas in France in 2004-2006. Data about mobile phone use were collected through a detailed questionnaire delivered in a face-to-face manner. Conditional logistic regression for matched sets was used to estimate adjusted ORs and 95% CIs. Result(s): A total of 253 gliomas, 194 meningiomas and 892 matched controls selected from the local electoral rolls were analysed. No association with brain tumours was observed when comparing regular mobile phone users with non-users (OR=1.24; 95% CI 0.86 to 1.77 for gliomas, OR=0.90; 95% CI 0.61 to 1.34 for meningiomas). However, the positive association was statistically significant in the heaviest users when considering life-long cumulative duration (>=896 h, OR=2.89; 95% CI 1.41 to 5.93 for gliomas; OR=2.57; 95% CI 1.02 to 6.44 for meningiomas) and number of calls for gliomas (>=18 360 calls, OR=2.10, 95% CI 1.03 to 4.31). Risks were higher for gliomas, temporal tumours, occupational and urban mobile phone use. Conclusion(s): These additional data support previous findings concerning a possible association between heavy mobile phone use and brain tumours.",Excluded,0.40525302
2497,"Potential for radiation dose savings in abdominal and chest CT using automatic tube voltage selection in combination with automatic tube current modulation. OBJECTIVE. The purpose of this study was to evaluate the simultaneous use of automatic tube current modulation (ATCM) and automatic tube voltage selection (ATVS) for abdominal and chest CT examinations regarding radiation dose reduction and image quality. MATERIALS AND METHODS. We enrolled 617 patients who all underwent contrastenhanced chest or abdominal CT and divided them into two groups. In group A, 317 patients who underwent CT with only ATCM and a fixed body mass index-adjusted tube voltage (120 kV or 100 kV) were enrolled. In group B, both ATCM and ATVS were used. Image attenuation and noise were measured in different anatomic regions. RESULTS. The mean contrast-to-noise ratio and the signal-to-noise ratio of abdomen and chest CT was higher in group B compared with group A (p < 0.0001). In total, the effective radiation doses for abdomen and chest CT examinations were significantly reduced in group B by 18% compared with group A (p < 0.0001). When only examining those who benefited from the ATVS tool, a dose reduction of 35% for chest CT and 42% for abdomen CT could be achieved (p < 0.0001 for each). CONCLUSION. The simultaneous use of ATVS and ATCM enables significant radiation dose reduction in abdominal and thoracic contrast-enhanced CT examinations compared with the use of ATCM alone. © American Roentgen Ray Society.",Excluded,0.03858048
2498,"Effect of a proton pump inhibitor on postprandial gastric volume, emptying and symptoms in healthy human subjects: A pilot study. Background: In consensus guidelines, proton pump inhibitors (PPIs) are recommended for the treatment of functional dyspepsia. It is unclear whether PPIs change gastric volume or emptying. Aim(s): To assess the effect of a PPI, rabeprazole, on gastric volume and emptying and postprandial symptoms. Method(s): In a double-blind, parallel-group placebo-controlled trial, 13 healthy participants were randomized to rabeprazole, 20 mg b.d., or placebo. On day 3, fasting gastric volume was measured using intravenous 99mTc- pertechnate and single photon emission computed tomography (SPECT). After the last dose of study medication, an 111In-chloride egg meal (300 kcal) was ingested, and postprandial gastric volume and emptying were measured by SPECT. Symptom ratings using a visual analogue scale (fullness, nausea, bloating, abdominal pain, aggregate score) were obtained at baseline and 15, 30, 45, 60 and 75 min postprandially. Group comparisons were performed using Mann-Whitney rank sum test. Result(s): There were no statistically significant differences in gastric volume or emptying in the two groups. However, there was a borderline increase in gastric volume with rabeprazole compared with placebo. Rabeprazole treatment reduced aggregate postprandial symptoms, particularly fullness, 30 min after the meal (P = 0.01). Conclusion(s): In healthy participants, rabeprazole, 20 mg b.d., did not significantly change gastric emptying, but reduced symptoms and had a borderline effect on gastric volume postprandially. The mechanism of reduced postprandial symptoms with a PPI requires further study. © 2006 The Authors.",Excluded,0.03838573
2499,"Benefit of surgery after chemoradiotherapy in stage IIIB (T4 and/or N3) non-small cell lung cancer. Objective: The purpose of this study was to evaluate postchemoradiotherapy surgery in stage IIIB non-small cell lung cancer. Method(s): Forty patients with stage IIIB non-small cell lung cancer were included in this phase II study. A preoperative diagnosis of stage IIIB cancer was based on mediastinoscopy or a thoracotomy in all patients. Induction treatment included two cycles of cisplatin (100 mg/m2, day 1), 5-fluorouracil (1 g/m2, days 1-3), and vinblastine (4 mg/m2, day 1) combined with 42 Gy of hyperfractionated radiotherapy delivering 21 Gy in two sessions. Patients with a clinical response were offered surgery. Result(s): The minimum follow-up for survivors was 48 months. Thirty patients had a T4 lesion and 18 had N3 disease. Twenty-nine patients (73%) had a clinical objective tumor response after induction treatment. These 29 patients underwent thoracotomy, and a complete resection was performed in 23 (58%). Two postoperative deaths occurred (7%). Four patients had a pathologic complete response at the time of surgery (10%). The 5-year survival is 19% for the overall population. When only patients who had persistent viable tumor cells at surgery are considered (n = 25), the 5-year survival is 28%. The 5-year survival is 42% for patients having no mediastinal lymph node involvement at the time of surgery and being treated with complete resection. Conclusion(s): This study shows that surgery, when feasible, is associated with a 28% long-term survival for patients in whom chemoradiotherapy alone fails to control disease.",Excluded,0.03856218
2500,[Cytogenetic study of peripheral blood lymphocytes in the occupational irradiation of medical radiologists]. Cultures of the peripheral blood lymphocytes have been cytogenetically analyzed in 95 medical radiologists and 25 persons of the control group. The chromosome aberrations frequency in medical personnel was found to exceed the spontaneous level. The amount of the chromosome aberrations and of the chromosomal-type aberrations increased with the growth of the accumulated irradiation dose and the length of service.,Included,0.9707601
2501,"The features of bone metabolism in patients with periodontal diseases. Background The aim of this study is to investigate the relationship between bone metabolic disturbances and periodontal diseases Objectives Several studies discuss the relationship between systemic bone mineral density (BMD) and periodontal diseases. Osteoporosis or low systemic BMD should be considered as the risk factor for periodontal disease progression. The purpose of this study was to determine the impact of bone metabolism on the periodontal status in the patients. Methods The study included 89 patients (38 men and 51 women, mean age - 43.5+/-5.1 years) with the healthy periodontal status (HPS) and 231 patients (108 men and 123 women, mean age - 45.6+/-5.2 years) with generalized periodontitis (GP). Clinical conditions of periodontal tissue and radiographic determinations (panoramic X-Ray) were evaluated. Skeletal systemic BMD was measured by DXA. Metabolic processes of bone tissue were evaluated by bone turnover markers: bone tissue formation - osteocalcin (OC), bone-specific alkaline phosphatase (BAP) in serum and bone tissue resorption marker - deoxypiridinoline (DPD) in urine. Results Comparative analysis of structural and functional state of bone tissue in patients showed a mineral density reduction in GP group compared to HPS, but these changes were not statistically significant. Disorders of bone tissue metabolism and dissociation in the processes of bone tissue remodeling were determined in patients with GP. The OC level in the patients with GP (18.89+/-0.87 ng/ml in men and 20.39+/-1.14 ng/ml in women) was statistically significantly (p<0.01) lower compared to the HPS group (24.14+/-1.04 ng/ml in men and 27.56+/-1.12 ng/ml in women). BAP show significant differences between groups. The level of DPD in the GP group (5.78+/-0.79 mmol in men, 8.34+/-0.56 mmol in women) was significantly higher (p<0.01) compared to HPS group (3.57+/-1.12 mmol in men, 4.47+/-0.76 mmol in women). Conclusions These results suggest that periodontitis associations with bone metabolic disturbances. In patients with periodontitis unbalanced bone remodeling was found: decreased bone formation and increased resorption.",Excluded,0.040560476
