StudyId,Title,Authors,PublicationName,AlternateName,Abstract,Url,AuthorAddress,Year,Doi,ReferenceType,Keywords,PdfRelativePath,CustomId,DateTimeStudyAdded,SystematicSearchId,SystematicSearchName,InvestigatorIds,InvestigatorNames,DateTimeOfScreenings,ScreeningDecisions,ScreeningStatus
02b238cc-1cbd-46ca-834e-6dbff038e45f,Radionuclide monitoring in Northern Ireland of the Chernobyl nuclear reactor accident,B. J ;K. Gilmore Cranley,The Ulster medical journal,The Ulster medical journal,"Northern Ireland received higher radiation doses due to the radionuclide contamination from the Chernobyl nuclear reactor accident than did the south of England. Levels of radioactive iodine ((131)I) and caesium ((137)Cs) in cows' milk in Northern Ireland increased to 166 and 120 Bq/l respectively in May 1986, but had decreased by factors of one million, and of twenty-five, respectively, by 1 September 1986. The resultant radiation doses represent less than one per cent of those received by a Northern Ireland individual over a period of 40 years from natural background radiation sources. The added risk to any individual from the Chernobyl accident will therefore be very small and may best be judged in the context of the enormously greater risk of death due to potentially preventable diseases, such as smoking-related lung cancer, and coronary heart disease.",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=med2&NEWS=N&AN=3590387,,1987,,Journal Article,"Adult;Air Pollution, Radioactive/an [Analysis];Animals;Cattle;*Disasters;Female;Humans;Male;Milk/an [Analysis];Northern Ireland;*Nuclear Fission;*Radiation Monitoring;Ukraine",,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
880a9637-947c-4d82-a3c1-42d179443e0d,"Smoking, chromosomal aberrations, and cancer incidence in healthy subjects",Gyongyi Farkas;Zsuzsa S Kocsis;Gabor Szekely;Zsolt Juranyi;Maria Dobozi;Istvan Kenessey;Csaba Polgar,Mutation Research - Genetic Toxicology and Environmental Mutagenesis,Mutation Research - Genetic Toxicology and Environmental Mutagenesis,"Chromosomal aberrations (CAs) in peripheral blood lymphocytes can be used as biomarkers of cancer risk. Cytogenetic tests were conducted on 2396 healthy Hungarian individuals and cancer incidence was followed up from 1989 to 2018. Venous blood samples were obtained from the subjects and metaphases from lymphocyte cultures were prepared. We compared the CA frequencies of the various smoking (1-5; 6-10; 11-19; or 20-40 cigarettes/day) and exposure (irradiation; chemical industry; chemical research laboratory) groups. Chromatid break (p = 0.0002), total aberration (p = 0.002), and aberrant cell (p = 0.001) frequencies were higher in smokers than in non-smokers. For very heavy smokers, total CAs were significantly higher than for non-smokers (<0.001) or less intensive smokers (p = 0.003-0.0006). Intensity of smoking was a predictor of chromosomal aberrations, while duration was not. During follow-up, 177 (7.3 %) cancer cases were found. A Cox-regression model showed that subjects with cell values >=2 CAs developed cancer more frequently (hazard ratio = 1.39; 95 % CI, 1.02-1.90). The relative risks of cancer were 1.06 (95 % CI 0.53-2.06) for light smokers and 1.74 (95 % CI 1.08-2.77) for very heavy smokers. The distributions of cancer sites showed differences between smoker and non-smoker groups: in male smokers, lung cancer, in non-smokers, prostate, and in females (both groups) breast cancer were most common. Cancer incidence correlated with chromosome aberrations; smoking was not a confounder in this relationship.Copyright © 2021 Elsevier B.V.",http://www.elsevier.com/wps/find/journaldescription.cws_home/522820/description#description;http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=emexb&NEWS=N&AN=2013192758,"Z. Juranyi, National Institute of Oncology, Centre of Radiotherapy, Rath Gyorgy u. 7-9, Budapest 1122, Hungary. E-mail: juranyi.zsolt@oncol.hu",2021,http://dx.doi.org/10.1016/j.mrgentox.2021.503373,Journal Article,adult;*aneuploidy;article;*breast cancer;*cancer incidence;cancer localization;cancer model;chemical industry;chromatid;*chromosome analysis;cigarette;confounding variable;controlled study;female;follow up;human;human cell;irradiation;lung cancer;*lymphocyte;major clinical study;male;*non-smoker;prostate;*risk assessment;risk factor,,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
f4d3bfc4-c521-49ce-86f6-3b4113543d50,[Carcinogenic effects of single total-body irradiation with accelerated charged particles and gamma rays],B. S ;V. S. Fedorenko Turusov,Kantserogennye effekty odnokratnogo obshchego oblucheniia uskorennymi zariazhennymi chastitsami i gamma-luchami.,Kantserogennye effekty odnokratnogo obshchego oblucheniia uskorennymi zariazhennymi chastitsami i gamma-luchami.,"The study deals with the frequency of tumorigenesis in the endocrine glands, skin, soft tissues and internal organs of sexually mature female rats, exposed to accelerated charged particles with low LPE, such components of cosmic radiation as 645 MeV and 9 GeV protons and 4 GeV/nuclon ions of helium. The experiment continued until the animals' natural death. We established a high frequency of endocrine and uterine tumors and a comparatively wide range of localizations in rats which had received sufficient doses of gamma radiation. There were no intestinal or renal tumors, while very few tumors of the skin and soft tissues were detected in unexposed animals.",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=med5&NEWS=N&AN=14682135,,2003,,Journal Article,Animals;Endocrine Gland Neoplasms/et [Etiology];Female;*Gamma Rays/ae [Adverse Effects];Male;*Neoplasms/et [Etiology];*Particle Accelerators;Rats;Skin Neoplasms/et [Etiology];Soft Tissue Neoplasms/et [Etiology];Uterine Neoplasms/et [Etiology];*Whole-Body Irradiation/ae [Adverse Effects];*Whole-Body Irradiation/mt [Methods],,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,52f28b4e-210d-4c16-8305-041afa27acc4,Ilay Oeztuerk,2023-10-16 13:40:01,Excluded,InsufficientlyScreened
cba31f7a-2d48-4a46-be7a-8b7fd1d6c123,A sentinel case series of cancer patients with occupational exposures to electromagnetic non-ionizing radiation and other agents,Yael Stein;Or Levy-Nativ;Elihu D Richter,European Journal of Oncology,European Journal of Oncology,"Background. There are reports that intense prolonged occupational exposure to non-ionizing radiation may increase risks for cancer. We previously have reported a sentinel cluster, of 7 workers with high exposures and short latent periods, and individual patients with brain cancer high occupational exposures and short latent periods. We present a sentinel case series (n=47, 40M, 7F) of cancer patients, referred to our medical unit with occupational exposures to non-ionizing radiation of all types. Objectives. Our aims were to report the findings on tumour types, age of first diagnosis, and latency, to describe their exposures and to examine the hypothesis that latencies for all tumour types (solid tissue, hematolymphatic, testicular) were coherently related to high occupational exposures starting at young ages. Methods. We divided the patients into groups by latency. We categorized each patient's exposures in regard to types of radiation, far or near field exposure and direct body contact. For some we had data on frequencies, for others we provided assessments. We also present the patient data categorized by age of diagnosis.We used a case-case type comparison to examine latencies for tumour types [solid, hematolymphatic (HL), testicular]. Results. 15 patients developed cancer with latent periods of less than 5 years and 12 patients with latent periods between 5 and 10 years. The remaining 20 patients had longer latent periods between first occupational exposure to EMF and diagnosis of cancer. 6 patients (12.7%) had multiple tumours. 12 patients (25.5%) reported cancer cases in co-workers. In the <5 years latency group there were 8 hematolymphatic cancers, 3 testicular cancers and 6 solid tumours [head & neck (including brain) and GI tract]. In all latency groups there were patients who were exposed to intense levels of electromagnetic fields (EMF), to several types of EMF, or to EMF in combination with ionizing radiation (IR) or other exposures, and patients who had direct body contact with the equipment, were in direct focus of high radiation, or worked in small, electronically dense environments. Case classification by age showed shorter latencies with younger ages, but this association is complicated by the fact that shorter latencies co-vary with younger ages especially for testicular tumours. But patients with testicular and hematolymphatic tumours had shorter latencies than those with solid tumours. Conclusion. Many of the patients were young and had extremely short latent periods, especially for HL and testicular cancers. The fact that latent periods for testes were very short, HL longer and solid still longer suggests a coherent and biologically plausible pattern of latency in relation to the onset of exposure to EMF and other agents. The findings strengthen the hypothesis that these exposures may possibly be the major cause of many of these tumours. The findings state the case for (1) better modelling of exposure sources and penetration into the body and (2) preventive and protective measures based on control of exposure at source, barriers, and personal protection.",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=emed12&NEWS=N&AN=362161340,"Y. Stein, Unit of Occupational and Environmental Medicine, Hebrew University-Hadassah School of Medicine, Jerusalem, Israel. E-mail: stein444@g.mail.com",2011,,Journal Article,adult;aged;article;cancer diagnosis;*cancer patient;clinical article;controlled study;electromagnetic field;electromagnetic radiation;female;head and neck tumor;human;hypothesis;ionizing radiation;latent period;male;*occupational exposure;radiation exposure;sentinel surveillance;skin penetration;solid tumor;testis cancer;testis tumor,,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
3f3293a1-53a2-432b-860a-d434c8d9ee03,Patterns of diagnostic imaging and associated radiation exposure among long-term survivors of young adult cancer: a population-based cohort study,Corinne Daly;David R. Urbach;Therese A. Stukel;Paul C. Nathan;Wayne Deitel;Lawrence F. Paszat;Andrew S. Wilton;Nancy N Baxter,BMC Cancer,BMC Cancer,"BACKGROUND: Survivors of young adult malignancies are at risk of accumulated exposures to radiation from repetitive diagnostic imaging. We designed a population-based cohort study to describe patterns of diagnostic imaging and cumulative diagnostic radiation exposure among survivors of young adult cancer during a survivorship time period where surveillance imaging is not typically warranted., METHODS: Young adults aged 20-44 diagnosed with invasive malignancy in Ontario from 1992-1999 who lived at least 5 years from diagnosis were identified using the Ontario Cancer Registry and matched 5 to 1 to randomly selected cancer-free persons. We determined receipt of 5 modalities of diagnostic imaging and associated radiation dose received by survivors and controls from years 5-15 after diagnosis or matched referent date through administrative data. Matched pairs were censored six months prior to evidence of recurrence., RESULTS: 20,911 survivors and 104,524 controls had a median of 13.5 years observation. Survivors received all modalities of diagnostic imaging at significantly higher rates than controls. Survivors received CT at a 3.49-fold higher rate (95% Confidence Interval [CI]:3.37, 3.62) than controls in years 5 to 15 after diagnosis. Survivors received a mean radiation dose of 26 miliSieverts solely from diagnostic imaging in the same time period, a 4.57-fold higher dose than matched controls (95% CI: 4.39, 4.81)., CONCLUSIONS: Long-term survivors of young adult cancer have a markedly higher rate of diagnostic imaging over time than matched controls, imaging associated with substantial radiation exposure, during a time period when surveillance is not routinely recommended.",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=med12&NEWS=N&AN=26334879,,2015,https://dx.doi.org/10.1186/s12885-015-1578-1,Journal Article,"Adult;Cohort Studies;*Diagnostic Imaging/mt [Methods];Female;Humans;Male;Neoplasm Recurrence, Local/di [Diagnosis];*Neoplasms/pa [Pathology];Radiation Dosage;*Radiation Exposure/an [Analysis];Survivors;Young Adult",,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
28a4e6eb-b0c3-400b-bd3a-667344cc5cec,Compartments and cell flows within the mouse haemopoietic system. II. Estimated rates of interchange,H. S. Micklem;D. A. Ogden;E. P. Evans;C. E. Ford;J. G Gray,Cell and tissue kinetics,Cell and tissue kinetics,"Part-body irradiated CBA mice were injected with CBA-T6 bone marrow. In this way a predominantly donor population was established in the femora while the marrow of the humeri remained largely (average 94%) of host origin. In animals examined cytologically up to 2 years later, no tendency was observed for the proportion of donor cells in the humeri to increase. Splenectomy had no effect on this. When femoral bone marrow from the experimental mice was injected into lethally (whole-body) irradiated recipients, cells originating from the primary host repopulated the lymph nodes to a disproportionate extent. Equilibration between the cell populations of femora and humeri occurred after re-exposure to 600 rad whole-body irradiation, but not after 100 rad or 350 rad; thus, regeneration of damaged bone marrow involved a significant contribution from extrinsic stem cells only after the highest dose of radiation. The data are compatible with an inflow of at most ten effective stem cells per humerus per day from the blood, and suggest a much lower figure. This means that few if any of the stem cells of peripheral blood enter the bone marrow and found haemopoietic clones. Evidence is adduced for the existence of a proliferating lymphoid sub-population in the bone marrow, contributing some 5-10% of the observed mitoses. The mitotic cells in the lymph nodes are replaced from marrow-derived progenitors at an estimated rate of 4-5%/day. The relevant data for the thymus are more variable, but suggest an average figure of 8-11%/day. Earlier data from mouse parabionts suggest a lower rate of inflow to the thymus.",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=emed2&NEWS=N&AN=5519974,H.S. Micklem,1975,,Journal Article,animal;article;*bone marrow;*bone marrow cell;bone marrow transplantation;CBA mouse;*cell motion;female;*hematopoietic stem cell;*hematopoietic system;*lymph node;male;mouse;physiology;radiation exposure;*radiation injury;thymus,,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
fa365503-895d-4e0f-80dd-033dec1a9bdf,Improvement and induction property of radiation-responsive promoter through DNA shuffling of 5'-flanking regions of the human p21 gene,Go Kagiya;John A. Cook;Rajani Choudhuri;Bill G. DeGraff;James B Mitchell;Ryohei Ogawa;Masanori Hatashita;Yoshikazu Tanaka,Journal of Bioscience and Bioengineering,Journal of Bioscience and Bioengineering,"A promoter that augments gene expression in response to stimulation of ionizing radiation would be a desired tool for radiogenetic therapy, a combination of radiotherapy and gene therapy. Although various promoters occurring naturally or artificially have been used for researches, one showing higher reactivity to ionizing radiation is desirable. In the present study, we attempted to improve a radiation-responsive promoter of the p21 through a technique called DNA shuffling. A library of DNA fragments was constructed by re-ligation of randomly digested promoter fragments and improved promoters were chosen out of the library. We repeated this process twice to obtain a promoter showing 2.6-fold better reactivity to ionizing radiation compared with its parent, p21 promoter after 10 Gy gamma-ray irradiation. Nucleotide sequence analyses revealed that the obtained promoter was densely packed with some of the cis-acting elements including binding sites for p53, NF-kappaB, NRF-2, AP-1 and NF-Y more than p21 promoter. In addition, it was shown that its induction by ionizing radiation was dependent upon p53 status of a cell line, suggesting that the promoter retained properties of the p21 promoter. This technique is simple and efficient to improve a promoter responsive to other stimulus of interest besides IR. © 2009 The Society for Biotechnology, Japan.",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=emed11&NEWS=N&AN=50786146,"R. Ogawa, Department of Radiological Sciences, Graduate School of Medicine and Pharmaceutical Sciences, University of Toyama, Toyama, 930-0194, Japan. E-mail: ogawa@med.u-toyama.ac.jp",2010,http://dx.doi.org/10.1016/j.jbiosc.2009.12.013,Journal Article,article;binding site;controlled study;*DNA flanking region;DNA fragmentation;*DNA shuffling;female;gamma irradiation;gamma radiation;gene expression;gene induction;gene library;human;human cell;ionizing radiation;male;nucleotide sequence;promoter region;*radiation response;sequence analysis;cis acting element;immunoglobulin enhancer binding protein;nuclear factor Y;*protein p21;protein p53;transcription factor AP 1;transcription factor Nrf2,,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
f22b8eba-91bb-40a3-8631-c623fbca58c1,Maternal effects of the scid mutation on radiation-induced transgenerational instability in mice,T. Hatch;A. A. H. A. Derijck;P. D. Black;G. W. van der Heijden;P. de Boer;Y. E Dubrova,Oncogene,Oncogene,"The results of a number of recent studies show that mutation rates in the offspring of irradiated parents are substantially elevated, however, the effect of parental genotype on transgenerational instability remains poorly understood. Here, we have analysed the mutation frequency at an expanded simple tandem repeat (ESTR) locus in the germline and bone marrow of the first-generation male offspring of control and irradiated male mice. The frequency of ESTR mutation was studied in the offspring of two reciprocal matings male symbol scid x female symbol BALB/c and male symbol BALB/c x female symbol scid, which were compared with that in BALB/c mice. In the offspring of the BALB/c x BALB/c and male symbol scid x female symbol BALB/c matings, which were conceived after paternal sperm irradiation, the frequency of ESTR mutation was significantly elevated in both tissues. In contrast, ESTR mutation frequency was only slightly elevated in the offspring of male symbol BALB/c x female symbol scid mating conceived after paternal irradiation. The results of this study suggest that the oocytes of scid females are unable to fully support the repair of double-strand breaks induced in paternal sperm which may in turn result in the elimination of cells/embryos containing high levels of DNA damage, thus partially preventing the manifestation of genomic instability.",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=med6&NEWS=N&AN=17237807,,2007,,Journal Article,"Animals;DNA Breaks, Double-Stranded;DNA Damage;DNA Repair;*DNA Repeat Expansion/ge [Genetics];Embryo, Mammalian/me [Metabolism];Female;*Genomic Instability/ge [Genetics];Male;Mice;Mice, Inbred BALB C;*Mice, SCID/ge [Genetics];*Mutagenesis;Mutation;*Oocytes/me [Metabolism];Radiation;Spermatozoa/me [Metabolism];*Spermatozoa/re [Radiation Effects]",,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
fdbcd92c-ebdf-4e26-a0cd-4d8b7def8bf6,[State of the reproductive system and liver in male rats after fractionated radiation exposure to low doses as well as in their progeny],E. F. Konoplia;G. G. Vereshchako;A. M. Khodosovskaia;I. V. Bulovatskaia;O. V Artemenko,Sostoianie reproduktivnoi sistemy i pecheni u krys-samtsov posle fraktsionirovannogo oblucheniia v maloi doze i u ikh potomstva.,Sostoianie reproduktivnoi sistemy i pecheni u krys-samtsov posle fraktsionirovannogo oblucheniia v maloi doze i u ikh potomstva.,Male rats were exposed to fractionated 0.1 Gy radiation in early onthogenesis (1 month). Essential changes in reproductive system and liver were found. First generation offspring of the exposed males and females showed moderate radiation changes more expressed in immature rats.,http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=med5&NEWS=N&AN=12754815,,2003,,Journal Article,"Age Factors;Animals;Cesium Radioisotopes;DNA/re [Radiation Effects];Data Interpretation, Statistical;Dose Fractionation, Radiation;Female;Genitalia, Male/en [Enzymology];Genitalia, Male/me [Metabolism];*Genitalia, Male/re [Radiation Effects];L-Lactate Dehydrogenase/me [Metabolism];Liver/en [Enzymology];Liver/me [Metabolism];*Liver/re [Radiation Effects];Male;*Paternal Exposure;RNA/re [Radiation Effects];Radiation Dosage;Rats;Succinate Dehydrogenase/me [Metabolism]",,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
3ae123dd-25b8-4089-b200-284a6fce0cdb,Endocrine function and reproductive impairment in an irradiated population of the lizard Uta stansburiana,A. K. Pearson;P. Licht;K. A. Nagy;P. A Medica,Radiation Research,Radiation Research,"This study describes gonadal changes in lizards (Uta stansburiana) exposed to chronic low levels of gamma radiation (1.5-10 R/day) under field conditions and attempts to evaluate endocrine involvement in these changes. Reproductive impairment in irradiated males is demonstrated during the breeding season by reduced testes weights and by seminiferous tubules devoid of germ cells. Ultrastructural morphology of Leydig cells, plasma testosterone levels, and developed accessory sex structures indicate normal steroidogenesis in such males; cytology of the pituitary gonadotropes and pituitary gonadotropin content indicate normal gonadotropin levels. These findings suggest that low levels of radiation affect the spermatogenic process directly, rather than through damage to the pituitary. Comparable irradiation causes complete resorption of ovarian tissue in some female Uta. The oviducts are atrophic and the pituitary gonadotropes hyperactive. Resemblance of gonadotropes to those of castrated animals and reduced pituitary hormone content suggest elevated levels of gonadotropin production, probably due to the absence of ovarian steroid feedback in affected animals. The continued mitotic activity of oogonia in adult reptiles and their limited number contribute to the vulnerability of germinal tissue in irradiated female lizards. Destruction of the germ cells is accompanied by resorption of all ovarian tissue including steroidogenic elements. Thus, in females as in males, radiation appears to damage gametogenesis rather than pituitary function.",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=emed2&NEWS=N&AN=9098989,"Dept. Zool., Univ. California, Berkeley, Calif. 94720 United States",1978,http://dx.doi.org/10.2307/3574809,Journal Article,animal experiment;endocrine system;female genital system;*gametogenesis;*gamma radiation;male genital system;reptile,,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
7625448c-d55b-43c6-892f-2060fe88301f,A minimally invasive assay for individual assessment of the ATM/CHEK2/p53 pathway activity,Sylwia Kabacik;Paul Finnon;Simon Bouffler;Christophe Badie;Ana Ortega-Molina;Alejo Efeyan;Manuel Serrano,Cell Cycle,Cell Cycle,"Ionizing radiation induces DNA Double-Strand Breaks (DSBs) which activate the ATM/CHEK2/p53 pathway leading to cell cycle arrest and apoptosis through transcription of genes including CDKN1A (p21) and BBC3 (PUMA). This pathway prevents genomic instability and tumorigenesis as demonstrated in heritable syndromes (e.g., Ataxia Telangiectasia (AT); Li-Fraumeni syndrome (LFS)). Here, a simple assay based on gene expression in peripheral blood to measure accurately ATM/CHEK2/p53 pathway activity is described. The expression of p21, Puma and Sesn2 was determined in blood from mice with different gene copy numbers of Atm, Trp53 (p53), Chek2 or Arf and in human blood and mitogen stimulated T-lymphocyte (MSTL) cultures from AT, AT carriers, LFS patients and controls, both before and after ex vivo ionizing irradiation. Mouse Atm/Chek2/p53 activity was highly dependent on the copy number of each gene except Arf. In human MSTL, an AT case, AT carriers and LFS patients showed responses distinct from healthy donors. The relationship between gene copy number and transcriptional induction upon radiation was linear for p21 and Puma and correlated well with cancer incidence in p53 variant mice. This reliable blood test provides an assay to determine ATM/CHEK2/p53 pathway activity and demonstrates the feasibility of assessing the activity of this essential cancer protection pathway in simple assays. These findings may have implications for the individualized prediction of cancer susceptibility. © 2011 Landes Bioscience.",http://www.landesbioscience.com/journals/cc/KabacikCC10-7.pdf;http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=emed12&NEWS=N&AN=361547750,"C. Badie, Cancer Genetics and Cytogenetics Group, Biological Effects Department, Centre for Radiation Chemical and Environmental Hazards, Didcot, Oxfordshire, United Kingdom. E-mail: christophe.badie@hpa.org.uk",2011,http://dx.doi.org/10.4161/cc.10.7.15231,Journal Article,apoptosis;article;assay;ataxia telangiectasia;blood;blood sampling;cancer incidence;carcinogenesis;cell cycle arrest;DNA damage;familial cancer;female;gene dosage;gene expression;gene mutation;genetic transcription;genomic instability;human;*ionizing radiation;leukocyte;male;mouse;nonhuman;*real time polymerase chain reaction;T lymphocyte;upregulation;ARF protein/ec [Endogenous Compound];*ATM protein/ec [Endogenous Compound];*checkpoint kinase 2/ec [Endogenous Compound];hypoxanthine phosphoribosyltransferase/ec [Endogenous Compound];protein p21/ec [Endogenous Compound];*protein p53/ec [Endogenous Compound];PUMA protein/ec [Endogenous Compound],,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
cec39c42-cded-4532-91fc-9d68b3c09cad,Granulocytopoietic precursor cells and regulatory factors in irradiated human bone marrow,P. Hornsten;B. Wahren;P. L Esposti,"International journal of radiation oncology, biology, physics","International journal of radiation oncology, biology, physics","The effects of irradiation on committed granulopoietic progenitor cells (CFU-C) and granulopoietic humoral regulators were studied in 17 X-ray treated patients with carcinoma of the breast or of the prostate. After 45 or 70 Gy, the CFU-C decreased to 14 +/- 10% in irradiated areas. This remaining CFU-C population probably reflects a combination of radioresistance and survival in situ, and migration of CFU-C from protected marrow areas. The frequency of peripheral blood CFU-C did not change after irradiation. Endogenous colony stimulating activity (CSA), i.e., release of CSA within the marrow cell population, in post-irradiation bone marrow persisted on roughly the same level, indicating a fairly low radiosensitivity of the CSA-producing cells in the bone marrow. Colony stimulating activity in peripheral blood cells and serum remained unchanged, but there were great interindividual variations, and some of the patients with hypercellularity and CFU-C increase in nonirradiated marrow areas also had increased CSA. Serum lipoprotein inhibitors were higher in the post-treatment patients than in healthy control patients.",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=med2&NEWS=N&AN=3872293,,1985,,Journal Article,*Bone Marrow/re [Radiation Effects];Breast Neoplasms/th [Therapy];Colony-Forming Units Assay;Colony-Stimulating Factors/an [Analysis];Combined Modality Therapy;Female;*Granulocytes/re [Radiation Effects];*Hematopoiesis/re [Radiation Effects];*Hematopoietic Stem Cells/re [Radiation Effects];Humans;Male;Prostatic Neoplasms/rt [Radiotherapy];*Radiation Injuries/pa [Pathology],,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
2f060f46-b221-40bb-b80c-ccca61799408,Characterization of biological peculiarities of the radioprotective activity of double-stranded RNA isolated from Saccharomyces cerevisiae,Valeriy P. Nikolin;Anastasia S. Proskurina;Polina E. Kisaretova;Evgenia V. Dolgova;Ekaterina A. Potter;Svetlana S. Kirikovich;Nikolay A. Kolchanov;Sergey S. Bogachev;Genrikh S. Ritter;Nelly A. Popova;Yaroslav R. Efremov;Sergey I. Bayborodin;Margarita V. Romanenko;Oleg S. Taranov;Tatiana D. Dubatolova;Maria I. Meschaninova;Aliya G. Venyaminova;Mikhail A Shurdov,International Journal of Radiation Biology,International Journal of Radiation Biology,"The purpose of the article: Protection from ionizing radiation is the most important component in the curing malignant neoplasms, servicing atomic reactors, and resolving the situations associated with uncontrolled radioactive pollutions. In this regard, discovering new effective radioprotectors as well as novel principles of protecting living organisms from high-dose radiation is the most important factor, determining the new approaches in medical and technical usage of radiation. Material(s) and Method(s): Experimental animals were irradiated on the gamma-emitter (Cs137) with a dose of 9.4 Gy. Radioprotective properties of several agents (total RNA, single-stranded RNA, double-stranded RNA and B-190) were estimated by the survival/death rates of experimental animals within 30-90 d. Pathomorphological examination of internal organs end electron microscope assay was done on days 9-12 after irradiation. Cloning and other molecular procedures were performed accordingly to commonly accepted protocols. For assessment of the internalization of labeled nucleic acid, bone marrow cells were incubated with double-stranded RNA labeled with 6-FAM fluorescent dye. Cells with internalized double-stranded RNA were assayed using Axio Imager M1 microscope. In the other experiment, bone marrow cells after incubation with double-stranded RNA were stained with Cy5-labeled anti-CD34 antibodies and assayed using Axioskop 2 microscope. Result(s): In this study, several biological features of the radioprotective action of double-stranded RNA are characterized. It was shown that 160 microg of the double-stranded RNA per mouse protect experimental animals from the absolutely lethal dose of gamma-radiation of 9.4 Gy. In different experiments, 80-100% of irradiated animals survive and live until their natural death. Radioprotective properties of double-stranded RNA were found to be independent on its sequence, but strictly dependent on its double-stranded form. Moreover, double-stranded RNA must have 'open' ends of the molecule to exert its radioprotective activity. Conclusion(s): Experiments indicate that radioprotective effect of double-stranded RNA is tightly bound to its internalization into hematopoietic stem cells, which further repopulate the spleen parenchyma of irradiated mice. Actively proliferating progenitors form the splenic colonies, which further serve as the basis for restoration of hematopoiesis and immune function and determine the survival of animals received the lethal dose of radiation.© Copyright © 2020 Taylor & Francis Group LLC.",http://www.tandfonline.com/loi/irab20;http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=emexa&NEWS=N&AN=2005701696,"S.S. Bogachev, Institute of Cytology and Genetics, Siberian Branch of the Russian Academy of Sciences, 10 Lavrentiev ave, Novosibirsk 630090, Russian Federation. E-mail: labmolbiol@mail.ru",2020,http://dx.doi.org/10.1080/09553002.2020.1793020,Journal Article,animal cell;article;bone marrow cell;chromatography;comparative study;controlled study;denaturation;DNA repair;female;fluorescence activated cell sorting;gamma radiation;human;internalization;intestine epithelium;lethal dose;male;mortality rate;mouse;nonhuman;nucleotide sequence;plasma;priority journal;*radiation protection;renaturation;*RNA isolation;RNA stability;*Saccharomyces cerevisiae;spleen examination;survival;target cell;Western blotting;*double stranded RNA/pd [Pharmacology];fluorescent dye;nucleic acid/ec [Endogenous Compound];pancreatic ribonuclease;radioprotective agent/ec [Endogenous Compound];ribonuclease A;single stranded RNA/ec [Endogenous Compound];unclassified drug;b 190/ec [Endogenous Compound];pancreatic rnase a,,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
