,titleabstract,decision
1161,"p53 expression in human rectal tissue after radiotherapy: upregulation in normal mucosa versus functional loss in rectal carcinomas PURPOSE: In vitro, ionizing radiation of epithelial cells leads to upregulation of wild-type p53 and subsequent induction of p21(waf1). The effect of radiotherapy (RT) on the expression of these proteins in patients is unknown. We assessed the influence of RT on the expression of p53 and p21(waf1) in normal mucosa and rectal carcinomas in vivo., METHODS: Tumor and normal tissue samples were derived from rectal cancer patients randomized in a clinical trial in which the value of preoperative RT was evaluated. p53 and p21(waf1) expression was determined in 51 irradiated and 52 nonirradiated patients using immunohistochemistry., RESULTS: In normal mucosa, both p53 and p21(waf1) were strongly upregulated after RT compared with the expression in unirradiated normal tissue (p <0.001). In tumor cells, no significant difference in the expression of p53 or p21(waf1) was found in the irradiated vs. nonirradiated group. In the few rectal tumors with wild-type p53, induction of p53 after RT did not necessarily lead to upregulation of p21(waf1)., CONCLUSION: These findings demonstrate that in normal mucosa, a functional p53-p21(waf1) pathway is present, whereas in tumor cells it is defective in almost all cases because of either p53 mutation or down- or upstream disruption in tumors with wild-type p53. Therefore, we believe that the role of p53 expression as a single prognostic marker in rectal cancer needs reconsideration.",Included
687,Infrared irradiation differentially alters collagen metabolism in lightly and darkly pigmented human skin in vivo,Included
96,"ID: 3522009 NON-RADIATION EUS-BASED ERCP FOR CHOLEDOCHOLITHIASIS Background: ERCP inherently involves ionizing radiation exposure to the patient and operating staff. Non-radiation EUS-based ERCP was developed and previously reported by our group. We assessed the feasibility, safety, and outcomes of non-radiation ERCP in consecutive patients with choledocholithiasis. Method(s): Retrospective review of a prospectively collected database of consecutive patients treated by non-radiation -ERCP over a 33-month period (February 2018 to November 2020). Exclusion criteria: Surgically altered anatomy. Prior to ERCP, EUS with a standard echoendoscope was performed to document the presence, number, and size of stones. The echoendoscope was exchanged for a duodenoscope. Free-hand deep cannulation with an ultra-tapered tip sphincterotome was performed without fluoroscopy. Bile duct access was verified by visible bile aspiration. Aspiration of clear fluid indicated pancreatic duct (PD) cannulation. Precut was performed if the PD was cannulated 3 times. For stone extraction, a sphincterotomy length tailored to stone size was performed using pure cutting current. Stone(s) were removed using a 22mm Dormia basket. Clearance was confirmed by water irrigation method (water ""gush"") with optional cholangioscopy. The number of stones extracted was matched to the number seen on EUS. Result(s): Non-radiation ERCP was performed in 55 consecutive patients (69.10+17.56yrs, 20M:35F) by a single operator (KFB). Bile duct cannulation was successful in all (100%). Precut was performed in 9 patients. Complete stone removal was achieved in all. Procedural time was 24+23 min with 100% technical success. Follow up was 39 + 24 weeks in 35 patients: 35 had no adverse events and remained asymptomatic (1 patient deceased at 8 weeks post procedure). Follow-up incomplete in 20 patients. Limitation(s): Single center, single operator, retrospective study Conclusion(s): EUS-based ERCP for choledocholithiasis was technically feasible and successful in all consecutive patients and without adverse events in patients with follow-up.Copyright © 2021",Excluded
3282,"[Characteristics of the humoral immune system and lipid peroxidation processes in people living in territories contaminated with radionuclides] Among 33 patients with Stage II hypertension, 25 persons were inhabitants of the Russian radionuclide-contaminated areas and 8 patients had no prior contacts with ionizing radiation (control). All the patients examined were maintained within 4 weeks on a diet, radioprotective effect of which was realized due to the elevated content of sulfur containing amino acids, antioxidants and complexes. In the patients who lived in the radionuclide-contaminated areas, a moderate activation of lipid peroxidation was detected simultaneously with marked alterations in the humoral component of the immunity system, which involved a considerable increase in the levels of IgG and complements C3 and C4. A decrease in content of malonic dialdehyde and diene conjugates as well as normalization of IgG and decrease in content of IgA, IgM and C3 were observed in blood plasma of the patients on diet. Supplementation of omega 3 polyunsaturated fatty acids (omega 3-PUFA), 5 g/day and alpha-tocopherol, 12.5 mg/day, to the diet elevated the serum concentrations of all lg classes, which suggests the presence of an immunomodulating effect of omega 3-PUFA. Moreover, the content of malonic dialdehyde was not increased in blood plasma if 3-PUFA was used. Hence, increased alpha-tocopherol levels should be used in the treatment of these patients with omega 3-PUFA (up to 5-7 mg per g PUFA) in order to stabilize lipid peroxidation.",Excluded
1389,"Quantification of the chromosomal radiation damage induced by labelling of leukocytes with [18F]FDG Introduction: The aim of our work is to quantify the radiation damage in lymphocytes after labelling with [18F]FDG. Comparison with gold standard [99mTc]HMPAO labelling is established. An approach to cellular dosimetry is proposed. Method(s): Mixed leukocytes were separated from fresh venous blood and labelled with [18F]FDG and [99mTc]HMPAO following published guidelines. Cytokinesis-block micronucleus (CBMN) assay was performed for both sets of experiments. Tests for quality control of labelling described in guidelines were followed. Cellular dosimetry was calculated according to MIRD. Result(s): MN scored after labelling with 37. MBq of [18F]FDG were 956 +/- 172 and 347 +/- 26 for [99mTc]HMPAO (p < 0.05). Absorbed dose in cell nucleus was of 0.23. Gy for [18F]FDG and 0.08. Gy for [99mTc]HMPAO labelling. The CBMN assay after labelling with ~ 290 MBq of [18F]FDG showed radiation induced inhibition of proliferation capacity of the lymphocytes, confirmed by proliferation study. Conclusion(s): [18F]FDG labelling of mixed leukocytes causes severe radiation damage to the cell, higher than with [99mTc]HMPAO in accordance with the absorbed dose. Labelling of mixed leukocytes for clinical purpose induces high cytotoxicity reflected in the loss of proliferation capacity in lymphocytes this statement allows us to consider a low oncogenic risk however the association between MN formation in the PBL and subsequent risk of cancer is not well established. Advances in knowledge: This is the first work about radiation damage with [18F]FDG labelled cells. We focused on [18F]FDG labelling of leukocytes due to the growing number of research and review articles about this technique. Implications for patient care: The possibility of an increased risk of lymphoid malignancies associated with the administration of radiolabelled lymphocytes is a very controversial subject. Studies on radiation damage on new labelling procedures as the one exposed in this work must be considered.Copyright © 2015 Elsevier Inc..",Excluded
2637,"Local control in sinonasal malignant melanoma: Comparing conventional to hypofractionated radiotherapy BACKGROUND: The purpose of this study was to analyze the effect of fractionation schedule on local control in postoperative radiotherapy (RT) for sinonasal malignant melanoma., METHODS: Sixty-three patients who were treated with surgery and postoperative RT in 4 accredited head and neck cancer centers in the Netherlands between 1998 and 2013 were retrospectively studied. Outcomes with conventional fractionation (2-2.4 Gy per fraction; n = 27) were compared to hypofractionation (4-6 Gy per fraction; n = 36). The primary endpoint was local control and the secondary endpoint was toxicity., RESULTS: Comparable local control rates were found after 2 and 5 years (63% vs 64% and 47% vs 53%; P = .73 for, respectively, conventional fractionation vs hypofractionation). Local recurrences were predominantly present ipsilateral (92%) and within the irradiated volume (88%). Late toxicity grade >= 3 was observed in 2 of 63 patients, 1 patient in both groups., CONCLUSION: Radiotherapy fractionation schedule did not influence the local control rate or the incidence of late toxicity in patients treated with surgery and RT for sinonasal malignant melanoma in this retrospective analysis. Due to this retrospective nature and the limited number of patients, strong recommendations cannot be made. Expected toxicity, patient convenience, and workload may be taken into account for the choice of fractionation schedule until conclusive evidence becomes available. Copyright © 2017 Wiley Periodicals, Inc.",Excluded
3327,"A study of the photosensitive factor in relation to skin lesions of mycosis fungoides patients Some mycosis fungoides patients show abnormal light reactions in apparently normal skin. Clinically it is observed that lesional skin most easily burned during photochemotherapy. For this reason phototests to broad wavelength regions were performed in 9 mycosis fungoides patients, close to skin lesions and at 3 and 10 cm from cutaneous lesions. The light doses giving the minimal erythemal dose, were of about the same magnitude at a distance of 3 and 10 cm from the lesions. One third of the patients showed abnormal reactions following UVA and UVB. More abnormal reactions were seen close to lesional skin, and a displacement towards increased light sensitivity was demonstrated.",Excluded
270,"Modeling the risk of radiation-induced lung fibrosis: Irradiated heart tissue is as important as irradiated lung Purpose We used normal tissue complication probability (NTCP) modeling to explore the impact of heart irradiation on radiation-induced lung fibrosis (RILF). Materials and methods We retrospectively reviewed for RILF 148 consecutive Hodgkin lymphoma (HL) patients treated with sequential chemo-radiotherapy (CHT-RT). Left, right, total lung and heart dose-volume and dose-mass parameters along with clinical, disease and treatment-related characteristics were analyzed. NTCP modeling by multivariate logistic regression analysis using bootstrapping was performed. Models were evaluated by Spearman Rs coefficient and ROC area. Results At a median time of 13 months, 18 out of 115 analyzable patients (15.6%) developed RILF after treatment. A three-variable predictive model resulted to be optimal for RILF. The two models most frequently selected by bootstrap included increasing age and mass of heart receiving >30 Gy as common predictors, in combination with left lung V5 (Rs = 0.35, AUC = 0.78), or alternatively, the lungs near maximum dose D2% (Rs = 0.38, AUC = 0.80). Conclusion CHT-RT may cause lung injury in a small, but significant fraction of HL patients. Our results suggest that aging along with both heart and lung irradiation plays a fundamental role in the risk of developing RILF.Copyright © 2015 Elsevier Ireland Ltd. All rights reserved.",Excluded
2514,"Estimation of background radiation doses for the Peninsular Malaysia's population by ESR dosimetry of tooth enamel Background radiation dose is used in dosimetry for estimating occupational doses of radiation workers or determining radiation dose of an individual following accidental exposure. In the present study, the absorbed dose and the background radiation level are determined using the electron spin resonance (ESR) method on tooth samples. The effect of using different tooth surfaces and teeth exposed with single medical X-rays on the absorbed dose are also evaluated. A total of 48 molars of position 6-8 were collected from 13 district hospitals in Peninsular Malaysia. Thirty-six teeth had not been exposed to any excessive radiation, and 12 teeth had been directly exposed to a single X-ray dose during medical treatment prior to extraction. There was no significant effect of tooth surfaces and exposure with single X-rays on the measured absorbed dose of an individual. The mean measured absorbed dose of the population is 34 +/- 6.2 mGy, with an average tooth enamel age of 39 years. From the slope of a regression line, the estimated annual background dose for Peninsular Malaysia is 0.6 +/- 0.3 mGy y(-1). This value is slightly lower than the yearly background dose for Malaysia, and the radiation background dose is established by ESR tooth measurements on samples from India and Russia.",Excluded
3711,"Histopathological examination of spine tumors after treatment with radiosurgery OBJECTIVE Increased survival time after diagnosis of neoplastic disease has resulted in a gradual increase in spine tumor incidence. Radiosurgery is frequently a viable alternative to operative management in a population with severe medical comorbidities. The authors sought to assess the histopathological consequences of radiosurgery in the subset of patients progressing to operative intervention. METHODS Eighteen patients who underwent radiosurgery for spine tumors between 2008 and 2014 subsequently progressed to surgical treatment. A histopathological examination of these cases was performed. Indications for surgery included symptomatic compression fractures, radiographic instability, and symptoms of cord or cauda equina compression. Biopsy samples were obtained from the tumor within the radiosurgical zone in all cases and were permanently fixated. Viable tumor samples were stained for Ki 67. RESULTS Fifteen patients had metastatic lesions and 3 patients had neurofibromas. The mean patient age was 57 years. The operative indication was symptomatic compression in 10 cases (67%). The most frequent metastatic lesions were breast cancer (4 cases), renal cell carcinoma (3), prostate cancer (2), and endometrial cancer (2). In 9 (60%) of the 15 metastatic cases, histological examination of the lesions showed minimal evidence of inflammation. Viable tumor at the margins of the radiosurgery was seen in 9 (60%) of the metastatic cases. Necrosis in the tumor bed was frequent, as was fibrotic bone marrow. Vascular ectasia was seen in 2 of 15 metastatic cases, but sclerosis with ectasia was frequent. No evidence of malignant conversion was seen in the periphery of the lesions in the 3 neurofibroma cases. In 1 case of neurofibroma, the lesion demonstrated some small areas of remnant tumor in the radiosurgical target zone. CONCLUSIONS This case series demonstrates important histopathological characteristics of spinal lesions treated by SRS. Regions with the highest exposure to radiation appear to be densely necrotic and show little evidence of tumor growth, whereas peripheral regions distant from the radiation dosage are more likely to demonstrate viable tumor in malignant and benign neoplasms. Physiological tissue appears to be similarly affected. With additional investigation, a more homogenized field of hypofractionated radiation exposure may allow for tumor obliteration with relative preservation of critical anatomical structures.",Excluded
1145,Late clinical and roentgen observations following Thorotrast administration,Included
