Unnamed: 0,titleabstract,decision,prediction
1589,"Quantifying the impact of antiangiogenic therapy on hypoxia and implications for radiation therapy in glioblastoma multiforme with a biomathematical model. Background: Glioblastoma multiforme (GBM) is the most aggressive form of primary brain tumor. As angiogenesis is a major hallmark of GBM, it can be inferred that hypoxia plays a prominent role in the progression of the disease. However, due to difficulty in assessing hypoxia, the development and evolution of hypoxia has not been well studied for GBM. 18F-Fluoromisonidazole (FMISO) PET indirectly measures hypoxia. It is known that hypoxia reduces the efficacy of radiation therapy, and one current strategy being explored is to combine anti-angiogenic therapy and radiation therapy. However, it is unclear whether anti-angiogenic therapy is ultimately reducing or increasing hypoxia nor is it clear how long the effects last. Method(s): We have developed a spatio-temporal biomathematical model for glioma proliferation and invasion that incorporates the angiogenic cascade. In this context, we can simulate the action of anti-angiogenic treatment, such as bevacizumab, by modifying the availability of angiogenic factors. By applying a pharmacokinetic model for the uptake of FMISO to the simulation results, we can generate the corresponding FMISO-PET images during and after anti-angiogenic therapy to compare with what would be seen in the clinic. Result(s): Simulation results for a wide range of tumor kinetics demonstrated that hypoxia in general decreased during anti-angiogenic therapy. However, the rates at which it decreased and the time for the hypoxia to return to pre-treatment levels were not uniform. Conclusion(s): Dynamic understanding of anti-angiogenic therapy effects on vascular normalization and hypoxia suggest that optimal timing of radiation therapy and anti-angiogenic therapies would vary by patient. This biomathematical model can be tuned to individual patients' tumors and provide similar information as a FMISO-PET image and also give insight into the dynamics of the hypoxia over time. Such insight could be invaluable to patient-specific treatment planning for combining radiation with antiangiogenics.",Excluded,0.027639408
1592,"Myristoylation-regulated direct interaction between calcium-bound calmodulin and N-terminal region of pp60<sup>v-src</sup>. pp60<sup>v-src</sup> tyrosine protein kinase was suggested to interact with Ca<sup>2+</sup>-bound calmodulin (Ca<sup>2+</sup>/CaM) through the N-terminal region based on its structural similarities to CAP-23/NAP-22, a myristoylated neuron-specific protein, whose myristoyl group is essential for interaction with Ca<sup>2+</sup>/CaM; (1) the N terminus of pp60 <sup>v-src</sup> is myristoylated like CAP-23/NAP-22; (2) both lysine residues are required for the myristoylation-dependent interaction and serine residues that are thought to regulate the interaction through the phosphorylations located in the N-terminal region of pp60<sup>v-src</sup>. To verify this possibility, we investigated the direct interaction between pp60 <sup>v-src</sup> and Ca<sup>2+</sup>/CaM using a myristoylated peptide corresponding to the N-terminal region of pp60<sup>v-src</sup>. The binding assay indicated that only the myristoylated peptide binds to Ca <sup>2+</sup>/CaM, and the non-myristoylated peptide is not able to bind to Ca<sup>2+</sup>/CaM. Analyses of the binding kinetics revealed two independent reactions with the dissociation constants (K<inf>D</inf>) of 2.07x10 <sup>-9</sup>M (K<inf>D1</inf>) and 3.93x10<sup>-6</sup>M (K <inf>D2</inf>), respectively. Two serine residues near the myristoyl moiety of the peptide (Ser2, Ser11) were phosphorylated by protein kinase C in vitro, and the phosphorylation drastically reduced the interaction. NMR experiments indicated that two molecules of the myristoylated peptide were bound around the hydrophobic clefts of a Ca<sup>2+</sup>/CaM molecule. The small-angle X-ray scattering analyses showed that the size of the peptide-Ca<sup>2+</sup>/CaM complex is 2-3A smaller than that of the known Ca<sup>2+</sup>/CaM-target molecule complexes. These results demonstrate clearly the direct interaction between pp60<sup>v-src</sup> and Ca<sup>2+</sup>/CaM in a novel manner different from that of known Ca<sup>2+</sup>/CaM, the target molecules, interactions. © 2004 Elsevier Ltd. All rights reserved.",Excluded,0.02753453
1593,"External beam radiotherapy for painful bone metastases from hepatocellular carcinoma: multiple fractions compared with an 8-Gy single fraction. External beam radiotherapy (EBRT) for hepatocellular carcinoma (HCC) bone metastases has not been popular in palliative therapy, and optimum dose schedules have not been decided because of limited published reports. We here evaluated the palliative effect of EBRT for HCC bone metastases and compared the dose-response relationship between multiple fractions (MFs) and an 8-Gy single fraction (SF). Twenty-eight patients (42 sites) with painful bone metastases who received EBRT and were analyzed retrospectively. Eight patients (12 sites) received SF. Of the remaining 20 patients (30 sites), 10 received MFs at moderate doses (20-30 Gy; 17 sites) and 10 received MFs at high doses (36-52 Gy; 13 sites). Overall response was achieved at 83% (35) of all sites; 75% (9) and 87% (26) for the SF and MF patients (88%, moderate dose; 85%, high dose), respectively. No significant differences in overall response were observed between each fraction schedule. Response duration was significantly longer for the high-dose MF patients than for the SF patients and moderate-dose MF patients (P < 0.05). SF was as effective as MF radiotherapy in terms of pain relief, but high-dose MF delivery relieved pain for a significantly longer duration.",Excluded,0.027776897
1594,"Creativity and Cognition in Extreme Environments: The Space Arts as a Case Study. Humans, like all organisms, have evolved to survive in specific environments, while some elect or are forced to live and work in extreme environments. Understanding cognition as it relates to environmental conditions, we use 4E cognition as a framework to explore creativity in extreme environments. Our paper examines space arts as a case study through the history, present practices, and future possible arts in the context of humans beyond the Karman boundary of the Earth's atmosphere. We develop a proposed taxonomy of space arts, based on prior taxonomies, and provide specific exemplars of space art developed by artists in space or for use by astronauts in space. Using examples of space art since the birth of the space age, we discuss (1) how human survival in extreme environments requires investment in the space arts, driven by consideration of various biopsychosocial factors and (2) how new scientific and engineering discoveries; such as the detection of air current patterns with paper airplanes in zero gravity, could be consequences or examples of creative thinking driven by artists in the various types of space art. We conclude by discussing possible benefits of space art, future research applications, and advocate that all space actors, government or private, involve artists in all projects beyond the Karman Boundary of the Earth's atmosphere.",Excluded,0.02632862
1595,"Magnetic resonance imaging of the postoperative hip. Magnetic resonance imaging (MRI) is ideally suited to imaging the patient with painful hip arthroplasty due to its superior soft tissue contrast, multiplanar capabilities, and lack of ionizing radiation. MRI is the most accurate imaging modality in the assessment of periprosthetic osteolysis and wear-induced synovitis, and can also assess regional tendons and neurovascular structures. This article discusses the technical aspects of MRI around metallic implants as well as the appearance of potential complications following hip arthroplasty, including osteolysis, wear-induced synovitis, infection, hemarthrosis, fracture, loosening, component displacement, heterotopic ossification, tendinopathy, and neurovascular impingement. The specific complication of metal hypersensitivity following metal-on-metal prostheses is reviewed.",Excluded,0.02633761
1597,"Role of stereotactic radiosurgery in the treatment of brain metastases. Stereotactic radiosurgery (SRS) is a highly conformal form of radiation therapy designed to deliver a high dose in a single treatment to the target volume while sparing adjacent normal tissues. Its role in the treatment of brain metastases continues to be defined, but the recently reported RTOG 95-08 trial demonstrated a survival benefit with the addition of SRS to whole-brain radiation therapy in select patients with a single brain metastasis, as well as a local control and palliative benefit in select patients with 1 to 3 brain metastases. The authors review the role of SRS in the treatment of brain metastases and discuss the use of SRS with or without whole-brain radiation therapy, optimal dose of SRS, SRS delivery methods, and selection of appropriate patients for SRS. [References: 61]",Excluded,0.02625282
1598,"Antiphosphatidylserine antibody combined with irradiation damages tumor blood vessels and induces tumor immunity in a rat model of glioblastoma. PURPOSE: The vascular targeting antibody bavituximab is being combined with chemotherapy in clinical trials in cancer patients. Bavituximab targets the membrane phospholipid, phosphatidylserine, complexed with beta2-glycoprotein I. Phosphatidylserine is normally intracellular but becomes exposed on the luminal surface of vascular endothelium in tumors. Phosphatidylserine exposure on tumor vessels is increased by chemotherapy and irradiation. Here, we determined whether treatment with the murine equivalent of bavituximab, 2aG4, combined with irradiation can suppress tumor growth in a rat model of glioblastoma.EXPERIMENTAL DESIGN: F98 glioma cells were injected into the brains of syngeneic rats where they grow initially as a solid tumor and then infiltrate throughout the brain. Rats with established tumors were treated with 10 Gy whole brain irradiation and 2aG4.RESULTS: Combination treatment doubled the median survival time of the rats, and 13% of animals were rendered disease free. Neither treatment given individually was as effective. We identified two mechanisms. First, irradiation induced phosphatidylserine exposure on tumor blood vessels and enhanced antibody-mediated destruction of tumor vasculature by monocytes/macrophages. Second, the antibody treatment induced immunity to F98 tumor cells, which are normally weakly immunogenic. Surviving rats were immune to rechallenge with F98 tumor cells. In vitro, 2aG4 enhanced the ability of dendritic cells (DCs) to generate F98-specific cytotoxic T cells. Phosphatidylserine exposure, which is induced on tumor cells by irradiation, likely suppresses tumor antigen presentation, and 2aG4 blocks this tolerogenic effect.CONCLUSION: Bavituximab combined with radiotherapy holds promise as a vascular targeting and immune enhancement strategy for the treatment of human glioblastoma.",Excluded,0.24742258
1599,"Effects of intravascular low dose He-Ne laser irradiation on rats after ischemia reperfusion. Background: Quite a number of in vitro experiments indicate that low dose He-Ne laser can stimulate the cell growth and blood vessel regeneration therefore to improve the damages caused by ischemia. However, it needs further study on the in vivo experiments. Objective(s): To study the protective effects of intravascular low dose laser irradiation to ischemic reperfusion of rats and explore its mechanism. Design(s): A randomised and controlled trial based on experimental animals. Setting(s): Department of Neurology of a hospital of a university. Materials: The experiment was completed in the Surgery Experimental Animal Center of West China Hospital of Sichuan University. Healthy male SD rats of class II which aged between 5 to 6 months with weight of 372 to 418 grams [mean weight(388.48 +/- 10. 57) g] were provided by Animal Research Center of Sichuan University. Intervention(s): Middle cerebral artery ischemia model of rats was prepared. Forty SD rats were randomly divided into treatment group and control group with each of 20 rats. Intravascular low dose He-Ne laser irradiation was conducted to rats in treatment group one time every other day, 20 minutes per time and 3 times for a course. Vein puncture was conducted to rats in control group without laser input. Main Outcome Measure(s): Ratio of infarcted volume Results: The ratio of the cerebral infarction volume in treatment group was (10.43 +/- 1.04) and is much lower than that of control group(16.78 +/- 1.12). There was statistical difference between two groups (t = 27.14, P < 0.05). Conclusion(s): Intravascular low dose He-Ne laser irradiation has protective effects to cerebral ischemia of rats.",Excluded,0.027945861
1600,"Onyx embolization for treatment of dural arteriovenous fistula: comparison of long- distance versus routine injection method. [Chinese]. METHODS: The clinical data were retrospectively analyzed in 59 patients with DAVF treated with Onyx embolization using long-distance injection method (28 patients) and routine injection method (31 patients). The efficacy, safety, injection time and radiation exposure during Onyx embolization were compared between the two injections methods. RESULTS: The average radiation dose exposure to the surgeon per procedure was significantly lower in the long-distance injection group than in the routine group. The injection time (P=0.53), injection volume (P=0.78), number of supply arteries (P=0.80), Cognard types (P=0.67), and effect of embolization (P=0.88) were all similar between the two groups. CONCLUSION: Endovaseular treatment of intracranial DAVF with Onyx embolization using the long-distance injection method is feasible, safe and effective and can reduce the radiation exposure to the surgeon. OBJECTIVE: To compare the efficacy, clinical characteristics, safety, injection time and radiation exposure of Onyx embolization using a long-distance injection method and routine injection method for management of dural arteriovenous fistula (DAVF).",Excluded,0.02709484
1601,Effect of Static Magnetic Field of Electric Vehicles on Driving Performance and on Neuro-Psychological Cognitive Functions. Human neuropsychological reactions and brain activities when driving electric vehicles (EVs) are considered as an issue for traffic and public safety purposes; this paper examined the effect of the static magnetic field (SMF) derived from EVs. A lane change task was adopted to evaluate the driving performance; and the driving reaction time test and the reaction time test were adopted to evaluate the variation of the neuro-psychological cognitive functions. Both the sham and the real exposure conditions were performed with a 350 muT localized SMF in this study; 17 student subjects were enrolled in this single-blind experiment. Electroencephalographs (EEGs) of the subjects were adopted and recorded during the experiment as an indicator of the brain activity for the variations of the driving performance and of the cognitive functions. Results of this study have indicated that the impact of the given SMF on both the human driving performance and the cognitive functions are not considerable; and that there is a correlation between beta sub-band of the EEGs and the human reaction time in the analysis.,Excluded,0.026305744
1602,"The application value of <sup>18</sup>F-FDG PET/CT imaging in the gamma knife radiotherapy of lung cancer patients with brain metastases. This study aims to assess the effect of <sup>18</sup>F-FDG PET/CT imaging on the short- and long-term prognoses of lung cancer patients with brain metastases after gamma knife radiotherapy. 104 lung cancer patients with brain metastases were divided into the PET/CT (n = 52) and control groups (n = 52). In the PET/CT group, <sup>18</sup>F-FDG PET/CT imaging combined with gamma knife treatment was performed. Tumor targets were outlined and the prescription doses were determined based on the PET/CT findings during the gamma knife radiotherapy. In the control group, gamma knife treatment alone was given. The effective rates, local control rates, average survival times, and survival rates were compared. The preoperative and postoperative KPS scores at three months significantly differed in both groups (P = 0.000, 0.032). The clinical efficacy at postoperative three months significantly differed between the two groups (Z = -2.048, P < 0.05). In the PET/CT group, the effective rate at postoperative three months was 61.35% (32/52), significantly higher than the 42.30% (22/52) in the control group (P = 0.032). The local control rate significantly differed in the two groups [90.38% (47/52) vs. 75.00% (39/52); P = 0.038]. The average survival times were 14.2 and 12.2 months in the PET/CT and control groups (both P > 0.05). The incidence rate of acute and chronic adverse events was 21.15% in the PET/CT group, significantly lower than the 42.30% in the control group (P = 0.020). The application of <sup>18</sup>F-FDG PET/CT enables a closer tumor target delineation to the tumor biological target volume and increases the localized radiation dose in the high metabolic area during gamma knife radiotherapy. <sup>18</sup>F-FDG PET/CT imaging combined with gamma knife treatment is more efficacious and safer compared to gamma knife treatment alone. Copyright © 2020, E-Century Publishing Corporation. All rights reserved.",Excluded,0.027579838
1603,"Thermoregulation in pronghorn antelope (Antilocapra americana, Ord) in winter. Conservation of energy is a prerequisite thermoregulatory strategy for survival in northern hemisphere winters. We have used thermistor/data logger assemblies to measure temperatures in the brain, carotid artery, jugular vein and abdominal cavity, in pronghorn antelope to determine their winter body temperature and to investigate whether the carotid rete has a survival role. Over the study period mean black globe and air temperature were -0.5+/-3.2 degrees C and -2.0+/-3.4 degrees C, respectively, and mean daytime solar radiation was approximately 186 W m(-2). Brain temperature (T(brain), 39.3+/-0.3 degrees C) was higher than carotid blood temperature (T(carotid), 38.5+/-0.4 degrees C), and higher than jugular temperature (T(jugular), 37.9+/-0.7 degrees C). Minimum T(brain) (38.5+/-0.4 degrees C) and T(carotid) (37.8+/-0.2 degrees C) in winter were higher than the minimum T(brain) (37.7+/-0.5 degrees C) and T(carotid) (36.4+/-0.8 degrees C) in summer that we have reported previously. Compared with summer, winter body temperature patterns were characterized by an absence of selective brain cooling (SBC), a higher range of T(brain), a range of T(carotid) that was significantly narrower (1.8 degrees C) than in summer (3.1 degrees C), and changes in T(carotid) and T(brain) that were more highly correlated (r=0.99 in winter vs r=0.83 in summer). These findings suggest that in winter the effects of the carotid rete are reduced, which eliminates SBC and prevents independent regulation of T(brain), thus coupling T(brain) to T(carotid). The net effect is that T(carotid) varies little. A possible consequence is depression of metabolism, with the survival advantage of conservation of energy. These findings also suggest that the carotid rete has wider thermoregulatory effects than its traditional SBC function.",Excluded,0.026577424
