,titleabstract,decision
108,"A prospective, phase II study demonstrating the potential value and limitation of radiosurgery for spine metastases PURPOSE: To evaluate toxicity, efficacy, feasibility, and target volume dosimetry of single-fraction stereotactic body radiotherapy or radiosurgery for spine tumors.METHODS: Twenty-five patients were treated on a prospective phase II protocol of single-fraction stereotactic body radiotherapy or radiosurgery for tumors near the spinal cord (N = 21). Patients received 15 Gy, given a spinal cord limit of 12 Gy to 0.1 mL for patients with no prior spine radiotherapy (N = 9), and 5 Gy to 0.5 mL for patients with prior spine radiotherapy (N = 12). The primary endpoint was toxicity. The secondary endpoint was efficacy measured with a pain scale, 2 neurologic function scales, and magnetic resonance scans. Minor endpoints were feasibility and dose coverage.RESULTS: Acute toxicity was grade 1 to 2 dysphagia or nausea. There were no late toxicities. Three patients experienced radiographic evidence of vertebral body compression in field; 2 were asymptomatic and 1 was managed with vertebroplasty. One patient progressed at the radiosurgery site (local control, 95%); 43% experienced pain relief. Most patients died or developed progressive systemic disease soon after radiosurgery. One-year progression-free survival was 5% with 60% of patients dead by 1 year. Patients with the site of radiosurgery as their only site of disease also did poorly: 2-year progression-free survival = 10% with half dead of cancer within 2 years. There were no problems planning and delivering spine radiosurgery with a 60-minute treatment slot. In patients with and without prior radiotherapy, we achieved our target-coverage goal in 91% and 95%, respectively.CONCLUSION: Radiosurgery is an excellent option for patients with symptomatic spine metastases in previously irradiated areas. In patients without previous irradiation, the biology of metastatic cancer limits spine radiosurgery's ability to improve outcome.",Excluded
1152,"Clival chordomas: A pathological, surgical, and radiotherapeutic review Background. The purpose of this study was to discuss the optimal management of patients with clival chordomas and provide an up-to-date review of the field. Methods. A schematic description of the anatomy of the clivus and its surrounding structures is provided based on the modular classification of the surgical corridors used in endoscopic skull base surgery. Postoperative radiotherapy (RT) techniques are described. Results. The optimal treatment is gross total resection. Recent advances in endoscopic endonasal skull base surgery have allowed very high rates of macroscopic and radiographic complete tumor resection in spite of the challenging location of these lesions. When the tumor location or extension is too lateral or inferior to be effectively resected with an endoscopic approach, an open approach or a combination of endoscopic and open approaches in stages should be considered. Postoperative RT is usually indicated because the likelihood of recurrence is high in spite of complete surgical resection. The main site of recurrence is local and late recurrences are relatively common. The probability of cure is approximately 50% at 10 years and significantly increases when complete tumor resection has been achieved. Conclusion. The preferred treatment for patients with clival chordoma is gross total resection (via endoscopic endonasal surgery when possible) followed by postoperative RT. Treatment at experienced multidisciplinary cranial base centers is key to minimize complications and to enhance the probability of total removal of the tumors. © 2013 Wiley Periodicals, Inc.",Excluded
2241,"[Changes of Spinal Motor Neurons in Mice after a Space Flight] The expression of choline acetyltransferase (ChAT), neurofilament (NF) protein 200 kDa, calbindin (CAB) 28 kDa, neuronal NO-synthase (nNOS), caspase 3, Ki-67 was studied in motor neurons from TIII-TV segments of the spinal cord in C57/ BL6 male mice by immunohistochemical methods 12 h after a 30 days-long space flight on the Bion-M1 biosatellite. Mice living under standard vivarium conditions served as a control. The motoneurons of experimental animals demonstrated the reactive changes that were manifested by the increase of their size, decrease in the number of subpopulations expressing ChAT and NF, increase of subpopulations containing CAB, appearance of motor neurons expressing nNOS, caspase-3, and the absence of Ki-67. The lack of proliferating gliocytes, the preservation of nucleolar component indicate the absence of necrobiotic changes characteristic of necrosis. The cytoplasmic vacuolization was observed in thionine-stained CAB-immunoreactive neurons. The disintegration of motor neurons into fragments resembling the apoptotic bodies was observed in single cells that contained caspase-3.",Excluded
114,[Effect of Huangqi decoction on delaying renal cell apoptosis induced by <sup>12</sup>C<sup>6+</sup> ion irradiation in rats and its mechanism] <b>Objective:</b> To investigate the molecular protective mechanisms of Huangqi decoction inhibiting the apoptosis of renal cells in the <sup>12</sup>C<sup>6+</sup> radiation brain model rats.,Included
2248,"[Changes in the ultrastructure of neuromuscular synapses in rats under the effects of space flight factors] The influence of a 7-day space flight on board the biosputnik ""Kosmos-1669"" on the neuro-muscular synapses (NMS) of soleus, gastrocnemius and diaphragm muscles distinct in their functions has been studied. The synapse restructuring on the basis of destructive- regenerative process has been discovered. It is manifested to a great extent in the soleus muscle, to a lesser extent in the gastrocnemius muscle and the least of all in the diaphragm muscle. The changes observed in synapses may be caused by the attenuation of their function in weightlessness.",Included
2946,"Mechanisms of caspase-1 mediated schwannoma regression Schwannoma tumors are composed of Schwann-lineage cells and form along peripheral, spinal and cranial nerves. These tumors can cause pain, sensory/motor dysfunction, and death through compression of peripheral nerves, the spinal cord, and/or the brain stem. We have previously shown gene therapy for these tumors using a xenograft model in which immortalized human schwannoma cells (HEI-193) expressing a fluorescent protein and luciferase are implanted in the sciatic nerve of nude mice. Our strategy has been to express the apoptotic protein, caspase-1 (ICE, IL1-converting enzyme) under the P0 promoter, selectively active in Schwann cells during development, using an adeno-associated vector 1 (AAV1) injected directly into the tumors. Caspase-3 is the most common pro-apoptotic target for therapeutic modulation. However, unlike caspase-3, caspase-1 has a strong pro-inflammatory component in addition to induction of apoptosis. Caspase-1 activates pro-IL-1b and pro-IL-18, which in turn trigger immune responses mediated by neutrophils and monocytes, or NK cells; it has been associated with both innate and adaptive immunity. In addition, caspase-1 is activated by several chemotherapeutic drugs and can sensitize tumor cells to chemotherapy and radiation. Our recent data indicate that AAV1- P0-ICE not only induces apoptosis of infected caspase-1-expressing HEI-193 schwannoma cells, but also kills non-infected tumor cells through a bystander effect mediated by both tumor- and host-specific mechanisms. Supernatants derived from HEI-193 cells transfected with AAV1-P0-ICE DNA kill non-transfected tumor cells in vitro. Similarly, peripheral nerve implantation of a 1:1 mixture of AAV-P0- ICE DNA-transfected and non-transfected HEI-193 cells prevented tumor growth. This bystander killing effect induced by AAV1-P0-ICE was also observed when established intra-sciatic HEI-193 tumors were injected with AAV1-P0-ICE transfected cells. Interestingly, intra-sciatic implantation of HEI-193 cells 2 weeks after injection at the same location of AAV1-P0-ICE DNA-transfected cells, i.e. long after all of the originally implanted caspase-1expressing HEI-193 cells should be dead, also prevents formation of a tumor. These data suggest that caspase-1-induced death of HEI-193 cells in vivo leads to local changes in the region of the tumor capable of preventing formation of a subsequent tumor. This investigation of AAV1-P0-ICE induced bystander killing of tumor cells has the potential to generate new therapeutics for the neurofibromatoses, as well as, for other benign neoplasms. Not only can caspase-1 induce apoptosis, but the resulting tumor killing and associated activation of host immune responses may generate a vaccination effect that could control the development and growth of subsequent schwannomas.",Excluded
882,"Extraoral implants in irradiated pacients The aim of this study is to analyze the success of extraoral osseointegrated implants used to support and contain prosthesis designed to rehabilitate craniofacial deformities. Method(s): This study was based on the retrospective assessment of charts from 59 patients submitted to cancer surgery and who received 164 extraoral implants to contain facial prosthesis. Result(s): Among 164 implants, 42 were fixed in previously irradiated regions. Eight of the implants did not have osseointegration; and from these, 2 were fixed in irradiated bone. The result show 116 (95.1%) successfully osseointegrated implants in non-irradiated sites. The success rate among 42 implants fixed in previously irradiated bones was 40 (95.3%) osseointegrated implants. Conclusion(s): The use of extraoral craniofacial implants represents a safe and effective approach to treat facial deformities as a support for the rehabilitation prosthesis. Radiotherapy treatment does not prevent osseointegration.",Excluded
3420,"Computerized tomography perfusion predictors of clinical outcome in acute ischemic stroke patients treated with intravenous tissue plasminogen activator Objective: Computerized Tomography Perfusion (CTP) is used to assess physiological brain tissue parameters in patients with acute ischemic stroke (AIS). Its utility for patients presenting within the 3 hrs time window is unknown and questionable given possible delay of thrombolytic administration and additional exposure to radiation. We addressed whether parameters on CTP for AIS patients treated with IV t-PA within 3 hrs of onset are predictive of good or bad outcome. Method(s): We retrospectively identified patients from our stroke registry (7/07 to 2/10) who presented with AIS and underwent CTP and then received tPA within 3 hrs of symptom onset. Patients that underwent intra-arterial therapy were excluded. A neuroradiologist blinded to outcome performed CTP measurements on a commercially available Siemens Neuro PCT workstation. Total perfusion deficit was defined as the area of infarct territory with a relative time to peak greater than 4s compared to the contralateral side (TTP). Nonviable tissue (NVT) was defined as the area of infarct territory with absolute cerebral blood volume (CBV) less than 2ml/100g. Penumbra was defined as the area of TTP minus the area of CBV. Good clinical outcome (GCO) was defined as mRS 0-2, and poor clinical outcome (PCO) was defined as mRS 5-6 at hospital discharge. Clinical perfusion mismatch (CPM) was defined as admit NIHSS >= 8 and NVT <=25cm<sup>2</sup>. Result(s): We identified 44 patients with a mean age of 68 years , median NIHSS on admission of 13 and median discharge mRS of 4. NVT was statistically different in those with poor outcome (Table 1) and a strong predictor of poor outcome when NVT was greater than 50 cm<sup>2</sup> (OR=6 , 95%CI: 1.05-34, p=0.044). TTP was statistically different in patients that achieved and did not achieve GCO (Table 1; OR=0.97, 95%CI: 0.95- 1, p=0.037). There was no statistical correlation between penumbra area, percentage penumbra, and CPM with GCO in univariate analysis. Younger age and lower admission NIHSS were associated with GCO and higher NIHSS was associated with PCO. Using multivariate logistic regression controlling for age and admission NIHSS, none of the CTP parameters were statistically associated with outcome measures. Conclusion(s): CTP parameters derived from commercially available software and published thresholds do not provide useful value beyond the NIHSS for predicting good outcome for AIS patients treated with IV tPA within 3 hours of onset but may be useful in predicting poor outcome if the area of non-viable tissue is greater than 50 cm<sup>2</sup>. Our study is limited by its retrospective nature with a small sample and lack of standardization of CTP thresholds. (Table presented).",Excluded
2496,[Morphometric differences in the normal and low-intensity laser-irradiated spinal neurons of the cat] Structural parameters of neurons of normal and low-intensity Ge-Ne laser irradiated cat spinal cords were investigated by the morphometrical technique. Observed statistical alterations of the soma volume and nuclear surface values as well as cellular nuclear space relations were associated with the evoked changes in the cell metabolism.,Excluded
144,"26th Annual Meeting of the working group ""Experimental NeuroOncology"" The proceedings contain 11 papers. The topics discussed include: effect of fractionated and hyperfractionated ionizing irradiation on inflammatory and neural progenitor cell markers in murine hippocampal tissue slices; preclinical model development for pilocytic astrocytoma; interference with the function of MYC - novel insights into the consequences of class I HDAC inhibition in group 3 medulloblastoma; development of a novel assay suitable for preclinical testing of MAPK inhibitors in low-grade glioma; preventing cellular interactions as novel treatment strategy; characterization of oncogene-induced senescence and the role of the senescence-associated secretory phenotype in pilocytic astrocytoma; the role of HDACs in the transcriptional regulation of autophagy in neuroblastoma; and in combinatorial treatment approaches parvovirus H1 increases antineoplastIc efficacy in High grade glioma and neuroblastoma models.",Excluded
3615,"Hemoptysis in a young patient: An unusual cause INTRODUCTION: Carcinoid tumors belong to the group of neuroendocrine tumors whose cells are part of the APUD system, with the place of origin being most frequently in the gastrointestinal tract (more often the appendix). Pulmonary involvement can be seen in about 0.5 % to 2% with no difference between gender, usually in patients above 60 years old, with no correlation with smoking, radiation or chemicals. It may have prognostic variables, from the kindness of a tumor without local infiltration to metastatic and life threatening tumors. CASE PRESENTATION: MAS, male, 25 years old, resident of interior of Rio de Janeiro, Brazil, workman. Six years before our first consultation, the patient presented minor bleeding with probable origin in the respiratory tract, considered initially a nasal origin. Sporadic, with no relation to climate change, physical exertion or other triggering factors. Denied other signs or symptoms. Was requested chest and sinus radiography, without alterations. Requested a CT of the chest which showed consolidation with aerobronchograms located in the apical and anterior segment of the left lower lobe. Laboratory tests without relevant findings, with negative bacillus alcohol acid resistant, culture for M. tuberculosis in sputum and serum tests for fungi. We opted for conservative treatment. Two years after the initial event, he searched pulmonology service for monitoring, and it was requested new chest CT, which showed nodule with partial bronchial obstruction and onset of the consolidation in the adjacent parenchyma. Again, the position assumed was to maintain observation of the evolution of the framework due to the absence of clinical expression. Elapsed two more years, he presented episodes of bleeding associated with cough and sneezing, more intensely. Searched otolaryngologist who requested laryngoscopy, which showed no abnormalities that could justify the symptoms. He was then referred to our clinic and brought all previously obtained material, including a new request of chest CT. He referred hemoptoics, progressive dyspnea and wheezing. Denied fever, purulent sputum expectoration, weight loss or other constitutional symptoms. Ordered additional tests including ESR (51mm ), DHL (217 UI/L), PCR (26mm ) , CEA (1.4 ng / dL), negative serology for fungi, noreactive Mantoux test. Pulmonary function tests: FVC: 2.36(46%)-2.43(47% )-(change 3%), FEV<inf>1</inf>:1.59(37%)-1.83 (43 %)-(change15%), FEV<inf>1</inf>/FVC:67% - 75%, DLCO 23,8( 1%). The previously requested tomography brought showed nodule of 3.9 cm in the left lower lobe with soft tissue attenuation, promoting partial bronchial obstruction and leading to areas of adjacent consolidation. With these results, it was requested bronchoscopy. Evolved unfavorably with intensification of the bleeding, which made us chose hospitalization for monitoring. Bronchoscopy revealed tumor mass partially obstructing the left lower lobe bronchus, infiltratating with bleeding lips. Before the results of the histopathological analysis, he evolved with intensified bleeding, with risk of death.Referred to thoracic surgery. Performed left lower lobectomy, which was uneventful and he had complete recovery. The analysis of material obtained through fiberoptic bronchoscopy as part of the surgery proved to be a typical carcinoid tumor. DISCUSSION: Carcinoid tumors represent 1% to 2 % of cancers affecting the lung, with higher incidence in age above 60 years. Presents an indolent growth and may remain asymptomatic for several years, with the first manifestations being the presence of hemoptysis and dyspnea.It can produce metastasis, leading to carcinoid syndrome, characterized by a systemic clinical picture. For diagnosis it should take into account the correlation of imaging tests and biopsy either via endoscopic or thoracotomy, depending on the location of the tumor or the physician's choice. The curative treatment is done surgically with resection of the tumor. CONCLUSION(S): Pulmonary carcinoid tumors are rare and should be part of the differential diagnosis of lung neoplasms with nonspecific manifestations. When diagnosed, it has a favorable prognosis. The treatment of choice is surgical resection.",Excluded
1212,"Age, Sex, and Repeated Measures Effects on NASA's ""Cognition"" Test Battery in STEM Educated Adults <b>BACKGROUND:</b> Cognition is a neurocognitive test battery created at the University of Pennsylvania and adapted by the National Aeronautics and Space Administration (NASA). It comprises 10 neurocognitive tests that examine multiple domains, and has been validated in a normative sample of STEM-educated adults and compared to NASA's WinSCAT battery. <b>METHODS:</b> The purpose of this study was to follow the original sample to assess Cognition and WinSCAT's test-retest reliability and age, sex, and test-retest interval effects on performance. <b>RESULTS:</b> Performance on both Cognition and WinSCAT decreased with age but improved with repeated administration due to practice effects, and men had higher scores than women on tasks that required vigilant attention, spatial reasoning, and risk-taking behaviors. Assessment of test-retest reliability showed intraclass coefficients for efficiency ranging from 0.417 to 0.810, reflecting the broad nature of constructs assessed by Cognition. <b>DISCUSSION:</b> Results largely matched predictions, with some counter-intuitive results for test-retest reliability interval. <b>Lee G, Moore TM, Basner M, Nasrini J, Roalf DR, Ruparel K, Port AM, Dinges DF, Gur RC. Age, sex, and repeated measures effects on NASA's ""Cognition"" Test Battery in STEM educated adults. Aerosp Med Hum Perform. 2020; 91(1):18-25.</b>",Excluded
2103,"A review of the necessary planning target volume margins for patients receiving radiation to the brain, with the current immobilization devices in use at the hopital regional de sudbury regional hospital regional cancer program The purpose of this study is to examine the effectiveness of the current margins of the planning target volumes in brain patients being treated at the Sudbury Regional Cancer Program. The gross tumour volume (GTV) is defined in the International Commission for Radiation Units & Measurements (ICRU) report 83 (2010) as the gross demonstrable extent and location of the tumour. The clinical target volume (CTV) is defined as the volume of a tissue that contains the GTV and any microscopic tumour spread. The planning target volume (PTV) is defined by the ICRU 83 report (2010) as the margin accounting for both the internal and external uncertainties. With the use of image-guided radiation therapy such as cone beam computed tomography (CBCT), imaging and positioning has become much more accurate. A CBCT uses a 3D reconstructed volume of the patient's current position before treatment to verify and correct the setup. This is done by comparing it to the planning patient position as seen with the planning CT image and making any adjustments while the patient is on the bed (Pouliot, Bani-Hashemi, Chen, Svatos, Ghelmansarai, Mitschke, 2005). Daily imaging before treatment has allowed for positioning of the patient accurately to match the image taken for planning purposes. This allows the patient to be set up within millimetres of the position they were in for planning. Currently at the Sudbury Regional Cancer Program, daily imaging for patients receiving radiation to the brain is not standard practice, however, some patients are imaged daily by request from the physician. By using the shift data from patients who have received daily imaging, the setup uncertainty for every fraction can be determined and used to determine an appropriate PTV margin for the majority of patients, who are not imaged daily. If the PTV can be reduced for brain patients being treated, less of the normal brain tissue would be irradiated and could have the potential to reduce acute and late neurotoxicity of treatment (McDonald et al., 2011). A retrospective review of patients who have previously received radiation to the brain with daily CBCT imaging will be done to examine the shifts done before treatment to match the CBCT to the planning CT image. The patient population will include patients who received brain radiation and a daily CBCT before treatment since July 2010. The images taken daily before treatment will be retrospectively studied using the Sudbury Regional Cancer Program's electronic charting system (Mosaic). The shift data examined of patients who received daily imaging can be applied to a calculation proposed by van Herk (2004) to determine the PTV margin accounting for setup error. The shift data describes the measurements by which the patient was shifted after daily imaging to match the original planning image. This equation uses the shift data to determine the PTV margin for those patients who do not receive daily imaging. All patient data will be anonymous and will be kept on a locked password protected computer.",Excluded
117,"Irradiation inactivation studies of the dopamine D1 receptor and dopamine-stimulated adenylate cyclase in rat striatum In frozen rat striatal tissue, exposed to 10 MeV electrons from a linear accelerator, the sizes of the dopamine (DA) D1 receptor and the DA-sensitive adenylate cyclase complex were determined using target size analysis. The number of D1 receptors (labelled by [3H]SCH 23390) declined monoexponentially with increasing radiation intensity, yielding a molecular weight (mol.wt.) of 80 kDa. Also the activity of the catalytic unit (C) of the adenylate cyclase (as measured by forskolin stimulation), decreased monoexponentially, however with a mol.wt. of 145 kDa. Both basal, DA- and fluoride (F-)-stimulated activity declined in a concave-downward fashion with a limiting mol.wt. of 134, 138 and 228 kDa, respectively. It was estimated that the basal and DA-stimulated activity originated from an enzyme complex with a mol.wt. of 325 kDa, a value close to the combined size of RGs and C. These data suggest that F- stimulation of the adenylate cyclase, which occurs by a Gs activation, does not cause dissociation of Gs into the alpha s and beta gamma subunits. Further, the DA-regulated adenylate cyclase apparently exists as a complex consisting of RGs and C; the mechanism of hormonal activation is a dissociation of C from this complex.",Included
1898,"Effect of whole body hyperthermia and BCNU on the development of radiation myelitis in the rat A radiant heat device was used to study the interaction of 41.8degreeC whole body hyperthermia (WBH), radiation (40 Gy) and the lipophilic anti-neoplastic agent BCNU in the development of myelitis in the rat spinal cord. The addition of WBH and BCNU neither precipitated myelitis acutely nor shortened the latency before the onset of neurological signs in irradiated animals.",Included
3505,Tumor sterilization dose and radiation induced changes in the brain tissue in radiotherapy of brain tumors. [Japanese],Included
2568,"Experiential auditory hallucinations due to chronic epileptic discharges after radiotherapy for oligoastrocytoma Experiential auditory hallucinations have been reported in patients with epilepsy. We report the case of a 46-year-old woman with a history of more than three years of experiential auditory hallucinations caused by chronic epileptic discharges, which developed after radiotherapy for an oligoastrocytoma in the left temporal lobe. Electroencephalography revealed frequent spikes in the left temporal lobe. In response to clonazepam, but not antipsychotics, her auditory hallucinations almost completely disappeared and spikes were reduced. Her auditory hallucinations exhibited the characteristics of first-rank symptoms of schizophrenia, however, the content of experiential auditory hallucinations endured by our patient suggested an epileptic origin. We believe that the persistent subictal discharges, in combination with hyperexcitability of the temporal neocortex near radiation-induced necrotic lesions, were the cause of the auditory hallucinations.",Excluded
