,titleabstract,decision
1200,"Interaction between tissue oxygen tension and NADH imaging during synaptic stimulation and hypoxia in rat hippocampal slices Oxygen and NADH are essential components in the production of ATP in the CNS. This study examined the dynamic interaction between tissue oxygen tension (pO(2)) and NADH imaging changes within hippocampal tissue slices, during metabolic stresses including hypoxia and synaptic activation. The initiation of abrupt hypoxia (from 95% O(2) to 95% N(2)) caused a rapid decrease in pO(2), onset of hypoxic spreading depression (hsd; at 6.7+/-1.3 mm Hg; n=15), and a monophasic increase in NADH. Provided that reoxygenation was prompt, synaptic responses, pO(2) and NADH levels returned to baseline following hsd. Longer hypoxia caused irreversible neuronal dysfunction, an increase in pO(2) beyond baseline (due to decreased tissue demand), and hyperoxidation of NADH (10+/-2% decrease below baseline; n=7). Synaptic activation in ambient 95% O(2) caused a decrease or 'initial dip' in pO(2) and a biphasic NADH response (oxidation followed by reduction). The oxidizing phase of the NADH response was mitochondrial as it was synchronous with the 'initial' dip in pO(2). Following slow graded reductions in ambient oxygen levels to 8%, four of seven slices developed hsd following synaptic stimulation. The hypoxic threshold for graded oxygen reductions occurred at 7.9+/-5.8 mm Hg O(2) (n=7). Our hypoxic threshold range (6.7-7.9 mm Hg O(2) from abrupt and graded oxygen reduction, respectively) correlates well with reported in vivo values of <12 mm Hg O(2). The major findings of this study include: 1) determination of the critical physiological threshold of pO(2) (based upon hsd), which is a marker of imminent neuronal death if oxygen is not rapidly restored; 2) NADH hyperoxidation and an increase in pO(2) beyond baseline levels following longer periods of hypoxia; and 3) the occurrence of a pO(2) 'dip' during synaptic stimulation, which correlates with the early oxidizing phase of the biphasic NADH response.",Excluded
1473,"Clinical features of radiation-induced carotid atherosclerosis Carotid arteries frequently receive significant incidental doses of radiation during the treatment of malignant diseases, including head and neck cancer, breast cancer and lymphoma. Vascular injury after treatment may result in carotid artery stenosis and increased risk of neurological sequelae, such as stroke and transient ischaemic attack. The long latent interval from treatment to the development of clinical complications makes investigation of this process difficult, particularly in regard to the design of interventional clinical studies. Nevertheless, there is compelling clinical evidence that radiation contributes to carotid atherosclerosis. This overview examines the effect of radiotherapy on the carotid arteries, the underlying pathological processes and their clinical manifestations. The use of serum biomarkers in risk-prediction models and the potential value of new imaging techniques as tools for defining earlier surrogate end points will also be discussed.",Excluded
1761,"Effects of lazaroid U-74389g liposomes in a glioblastoma mouse model BACKGROUND:LAZis a 21-aminosteroid that has radioprotective effects against radiation-induced lipid peroxidation. Also antiproliferative effects have been reported against glioblastoma cell lines. DESIGN/METHODS: LAZ PEGylated liposomes (Lipo G) were developed at the University of Houston.. Glioblastoma cell line U87-expressing firefly luciferase reporter gene (100,000 cells in 2 mL) was injected intracranially in each SCID mouse. There were 4 treatment groups (n = 8-9, each): brain model (M) without treatment (control), radiation 2Gy weekly (M + R), LipoGat 5 mug/kg dose intraperitoneally twice per week (M + L) and radiation with LipoG(M + R + L). Treatment lasted three weeks. Tumor size was monitored using bioluminescence imaging (BLI), in each mouse. Mice were sacrificed after 3 weeks. Brain was harvested. Lipid peroxidation of brain tissues was quantified by measuring malondialdehyde (MDA) as a surrogate biomarker. Survival was evaluated using Kaplan Meier analysis at P= 0.05. RESULT(S): BLI intensity was 4002.03+/-1737.67, 2034+/-737.72, 1387.36+/-684.53 and 2498.89+/-2521.32 % for M, M + R, M+ L and M + R + L, respectively. Tumor size of the M+ L group was reduced by 65% compared to control. There was no significant difference in tumor size of radiated groups compared to control group.MDAbrain concentration inM+ L andM+ R + L groups was significantly less than in M+ R group (8.27+/-0.78 and 10.37+/- 3.30 muM/gm vs. 23.09+/- 3.79 muM/gm). The survival mean was 22.67, 25.33, 25.22 and 27.13 days for M, M+ R, M + R + L and M + L groups, respectively. Mean survival of LAZ treated groups (M + L and M + R + L) was significantly longer than that of the control group. CONCLUSION(S): LAZ liposomal formulations reduced tumor growth by 65%. LAZ also protected brain tissue from radiation-induced lipid peroxidation by reducing MDA concentration by 50%. These provocative data warrant further investigation of LAZ as a radiation protectant and chemotherapeutic agent.",Excluded
1008,"Pomegranate supplementation improves affective and motor behavior in mice after radiation exposure Currently, NASA has plans for extended space travel, and previous research indicates that space radiation can have negative effects on cognitive skills as well as physical and mental health. With long-term space travel, astronauts will be exposed to greater radiation levels. Research shows that an antioxidant-enriched diet may offer some protection against the cellular effects of radiation and may provide significant neuroprotection from the effects of radiation-induced cognitive and behavioral skill deficits. Ninety-six C57BL/6 mice (48 pomegranate fed and 48 control) were irradiated with proton radiation (2 Gy), and two-month postradiation behaviors were assessed using a battery of behavioral tests to measure cognitive and motor functions. Proton irradiation was associated with depression-like behaviors in the tail suspension test, but this effect was ameliorated by the pomegranate diet. Males, in general, displayed worse coordination and balance than females on the rotarod task, and the pomegranate diet ameliorated this effect. Overall, it appears that proton irradiation, which may be encountered in space, may induce a different pattern of behavioral deficits in males than females and that a pomegranate diet may confer protection against some of those effects.",Included
1131,"Radiation-induced brachial plexopathy in women treated for carcinoma of the breast OBJECTIVES: To study the clinical presentation and natural history of radiation-induced brachial plexopathy in 33 women treated for carcinoma of the breast.METHODS: All of the patients were referred to a single consultant neurologist. Details of surgical procedures, radiotherapy, symptoms at presentation and follow-up and neurological findings were recorded. Patients were reviewed at six or 12 monthly intervals for 2-19 years (median 9.5 years). Investigations included blood tests, chest X-ray, bone scan, neurophysiological studies, computerized tomography (CT) or magnetic resonance imaging (MRI) of the cervical spine and cerebrospinal fluid examination.RESULTS: Symptoms began from six months to 20 years after radiotherapy (median time 1.5 years). Progressive weakness was universal and resulted in loss of any useful hand function in all but three patients. The time taken to loss of useful hand function ranged from six weeks to five years (median 1.25 years). Three patterns of upper limb weakness were identified, distal limb weakness only (13 patients), global limb weakness that was more marked distally (11 patients), and completely flaccid arm (10 patients). Seventeen patients required long-term morphine to palliate pain. A chemical sympathectomy benefited three patients.CONCLUSIONS: Most patients developed symptoms within three years, but late presentations 8-20 years later were encountered. Symptoms were progressive in all patients, though the rate did vary. Pain was common and persisted indefinitely in all but one patient. Morphine was effective and should be used early and in adequate doses. Chemical sympathectomy provided sustained relief in three of six patients.",Excluded
804,"A Focus on ""Bio"" in Bio-Nanoscience: The Impact of Biological Factors on Nanomaterial Interactions Bio-nanoscience research encompasses studies on the interactions of nanomaterials with biological structures or what is commonly referred to as the biointerface. Fundamental studies on the influence of nanomaterial properties, including size, shape, composition, and charge, on the interaction with the biointerface have been central in bio-nanoscience to assess nanomaterial efficacy and safety for a range of biomedical applications. However, the state of the cells, tissues, or biological models can also influence the behavior of nanomaterials at the biointerface and their intracellular processing. Focusing on the ""bio"" in bio-nano, this review discusses the impact of biological properties at the cellular, tissue, and whole organism level that influences nanomaterial behavior, including cell type, cell cycle, tumor physiology, and disease states. Understanding how the biological factors can be addressed or exploited to enhance nanomaterial accumulation and uptake can guide the design of better and suitable models to improve the outcomes of materials in nanomedicine. Copyright © 2021 Wiley-VCH GmbH",Excluded
2637,"Empirical vs risk-based approach to intracavernosal injection therapy: A prospective study Objectives: Intracavernosal injection (ICI) therapy is widely used for ED. Employing it in practice is largely empirical and has not been validated with evidence-based approaches. This study compares two strategies for ICI to determine whether a risk-based approach is more efficacious, increases satisfaction and/or results in fewer treatment complications. Method(s): After obtaining IRB approval, a prospective database of patients enrolled in the ICI program at the Johns Hopkins Hospital from May 2012-present was amassed. Demographic information, treatment outcomes and subjective patient evaluations of sexual function (IIEF, QEQ, SQoL and EDITS questionnaires) were obtained at baseline, 3 and 6 months. Two approaches were compared. Group 1 consisted of empiric ICI treatment. Patients were treated with Prostaglandin E1 10 mcg, irrespective of ED etiology or severity, and only if poor response noted at test injection, then initiated on bimix or trimix. Group 2 was a risk-based approach, where using an algorithm that factored in: organic vs. neurogenic ED, number of ED risk factors, prostatectomy, nerve-sparing status, time from surgery and radiation status, patients were treated with either bimix, low- or high-dose trimix. Dose titration was permitted in both groups. Statistical analysis was carried out using t-test and chi-squared analysis. Result(s): 175 patients were enrolled (57 in Group 1, 118 in Group 2) with 3 and 6 month f/u at 57% and 35% respectively, and similar between groups. Baseline patient characteristics and sexual function questionnaire responses were similar between groups 1 and 2, (mean age 61.9 vs. 61.3 p = 0.66, IIEF-EF 8.1 vs. 6.9 p = 0.28, and SQoL 37.7 vs. 39.2 p = 0.71), though Group 1 reported higher quality erections at baseline (QEQ 14.3 vs. 7.3 p = 0.05) and had a lower proportion of post-prostatectomy patients 54.4% vs. 74.6% (p = 0.02). In both groups, quality of erections (QEQ) improved with treatment (mean 10.78 vs. 56.76, p < 0.05), SQoL improved (38.41 vs. 50.25, p < 0.05), and IIEF-EF improved (7.51 vs. 18.48, p < 0.05). However, between groups at 3 and 6 months, there were no statistically significant differences in responses for IIEF, QEQ, SQoL or EDITS, and no difference in failure or medication switch rates. There were no significant differences in complication rates, though at 3 months group 2 reported a higher incidence of priapism and pain (23% vs. 7.4% p = 0.08). Conclusion(s): Both approaches resulted in significant improvements across multiple domains of sexual function. Complications rates, satisfaction and efficacy overall were similar between both approaches.",Excluded
1245,"Short- and long-term effects of low-dose prenatal X-irradiation in mouse cerebral cortex, with special reference to neuronal migration To elucidate the short- and long-term effects of ionizing radiation on cell migration in the developing cerebral cortex, we labeled proliferating cells on day 14 of gestation of mice with bromodeoxyuridine (BrdU) followed by a single exposure to 0.1-1 Gy of X-rays. The brains of embryos on day 17 and offspring at 2, 3 and 8 weeks after birth were processed for BrdU immunohistochemistry to trace the movements of BrdU-labeled cells. The location of BrdU-labeled neurons in the cerebral cortex was quantitatively analyzed between irradiated animals and non-irradiated controls. We have demonstrated that the initial migration of BrdU-labeled cells from the matrix cell zone towards the cortical plate during embryonic periods was decelerated when exposed to X-rays of 0.25, 0.5 and 1 Gy on embryonic day 14, and that aberrantly placed neurons in the cerebral neocortex were noted in younger animals that were irradiated prenatally, whereas such derangement was less pronounced in mature animals. These observations suggest that some modification process might have occurred during the postnatal period.",Excluded
1506,"AT cells are not radiosensitive for simple chromosomal exchanges at low dose Cells deficient in ATM (product of the gene that is mutated in ataxia telangiectasia patients) or NBS (product of the gene mutated in the Nijmegen breakage syndrome) show increased yields of both simple and complex chromosomal aberrations after high doses (>0.5Gy) of ionizing radiation (X-rays or gamma-rays), however less is known on how these cells respond at low dose. Previously we had shown that the increased chromosome aberrations in ATM and NBS defective lines was due to a significantly larger quadratic dose-response term compared to normal fibroblasts for both simple and complex exchanges. The linear dose-response term for simple exchanges was significantly higher in NBS cells compared to wild type cells, but not for AT cells. However, AT cells have a high background level of exchanges compared to wild type or NBS cells that confounds the understanding of low dose responses. To understand the sensitivity differences for high to low doses, chromosomal aberration analysis was first performed at low dose-rates (0.5Gy/d), and results provided further evidence for the lack of sensitivity for exchanges in AT cells below doses of 1Gy. Normal lung fibroblast cells treated with KU-55933, a specific ATM kinase inhibitor, showed increased numbers of exchanges at a dose of 1Gy and higher, but were similar to wild type cells at 0.5Gy or below. These results were confirmed using siRNA knockdown of ATM. The present study provides evidence that the increased radiation sensitivity of AT cells for chromosomal exchanges found at high dose does not occur at low dose.",Excluded
2128,Long-term results of gamma radiosurgery. [Japanese],Included
2376,[Some neuro-endocrine relations in the reaction of the organism to ionizing radiations],Included
1488,"A convolutional neural network to filter artifacts in spectroscopic MRI PURPOSE: Proton MRSI is a noninvasive modality capable of generating volumetric maps of in vivo tissue metabolism without the need for ionizing radiation or injected contrast agent. Magnetic resonance spectroscopic imaging has been shown to be a viable imaging modality for studying several neuropathologies. However, a key hurdle in the routine clinical adoption of MRSI is the presence of spectral artifacts that can arise from a number of sources, possibly leading to false information.METHODS: A deep learning model was developed that was capable of identifying and filtering out poor quality spectra. The core of the model used a tiled convolutional neural network that analyzed frequency-domain spectra to detect artifacts.RESULTS: When compared with a panel of MRS experts, our convolutional neural network achieved high sensitivity and specificity with an area under the curve of 0.95. A visualization scheme was implemented to better understand how the convolutional neural network made its judgement on single-voxel or multivoxel MRSI, and the convolutional neural network was embedded into a pipeline capable of producing whole-brain spectroscopic MRI volumes in real time.CONCLUSION: The fully automated method for assessment of spectral quality provides a valuable tool to support clinical MRSI or spectroscopic MRI studies for use in fields such as adaptive radiation therapy planning.",Excluded
2943,"Patterns of recurrence after complete remission with definitive radiotherapy in the treatment of malignant glioma Background: In patients with malignant glioma, neuroimaging studies cannot identify the true tumor margins, and tumor disappearance on neuroimaging studies does not necessarily indicate histologic disappearance of the tumor. Method(s): Patterns of recurrence and survival times were studied retrospectively in 21 patients with glioblastoma and 16 patients with anaplastic astrocytoma, whose tumor had disappeared on neuroimaging studies after treatment. Result(s): Thirteen patients with glioblastoma and 8 patients with anaplastic astrocytoma developed a local recurrence alone. Four patients with glioblastoma developed both a local recurrence and seeding metastasis. Five patients with anaplastic astrocytoma were recurrence free. Overall 5- year survivals were 0% and 60% in patients with glioblastoma and anaplastic astrocytoma, respectively. Conclusion(s): Long-term local control was not generally obtainable in glioblastoma; however, it was obtainable in anaplastic astrocytoma.",Excluded
3552,"Hippocampal-sparing and target volume coverage in treating 3 to 10 brain metastases: A comparison of Gamma Knife, single-isocenter VMAT, CyberKnife, and TomoTherapy stereotactic radiosurgery PURPOSE: Our purpose was to evaluate hippocampal doses and target volume coverage with and without hippocampal sparing when treating multiple brain metastases using various stereotactic radiosurgery (SRS) platforms.METHODS AND MATERIALS: We selected 10 consecutive patients with 14 separate treatments who had been treated in our department for 3 to 10 brain metastases and added hippocampal avoidance contours. All 14 treatments were planned with GammaPlan for Gamma Knife, Eclipse for single isocenter volumetric modulated arc therapy (VMAT), TomoTherapy Treatment Planning System (TPS) for TomoTherapy, and MultiPlan for CyberKnife. Initial planning was performed with the goal of planning target volume coverage of V100 >=95% without hippocampal avoidance. If the maximum hippocampal point dose (Dmax) was <6.6 Gy in a single fraction and <40% of the hippocampi received <=4.5 Gy, no second plan was performed. If either constraint was not met, replanning was performed with these constraints.RESULTS: There was a median of 6 metastases per plan, with an average total tumor volume of 7.32 mL per plan. The median hippocampal Dmax (in Gy) without sparing averaged 1.65, 9.81, 4.38, and 5.46, respectively (P < .0001). Of 14 plans, 3 Gamma Knife and CyberKnife plans required replanning, whereas 13 VMAT and 8 TomoTherapy plans required replanning. The hippocampal constraints were not achievable in 1 plan on any platform when the tumor was bordering the hippocampus. The mean volume of brain receiving 12 Gy (in mL), which has been associated with symptomatic radionecrosis, was 23.57 with Gamma Knife, 76.77 with VMAT, 40.86 with CyberKnife, and 104.06 with TomoTherapy (P = .01). The overall average conformity indices for all plans ranged from 0.36 to 0.52.CONCLUSIONS: Even with SRS, the hippocampi can receive a considerable dose; however, if the hippocampi are outlined as organs of risk, sparing these structures is feasible in nearly all situations with all 4 platforms, without detriment to target coverage, and should be considered in all patients undergoing SRS for multiple brain metastases.SUMMARY: Hippocampi play an important role in memory, and sparing of these structures in whole brain radiation can improve neurocognitive outcomes. The hippocampi are not routinely spared when using stereotactic radiosurgery. We evaluated the incidental dose to the hippocampi when treating multiple brain metastases and sought to examine if hippocampal sparing is feasible without detriment to target coverage. We found that hippocampal sparing is possible without affecting coverage or conformality in most cases across treatment platforms.",Excluded
897,"Current status of studies on the biological effects of low-level internal irradiation The following biological effects of relative low-level internal irradiation have been introduced. Life-Span Studies on Carcinogenesis. Pacific Northwest Laboratory observed 3,782 rats that were administered a single inhalation of <sup>239</sup>Pu0<inf>2</inf>, ranging from 0.25 to 180 nCi at initial lung burden. A significant reduction in life span was detected at doses greater than 8 Gy, and it was indicated that a 'possible' threshold of about 1 Gy for lung tumor formation was present. 2. Health Effects of Radon and Its Progeny. Both experimental and epidemiological surveys were studied. It was determined that the nominal probability coefficient (fatality) for the public and workers is 7.90 x 10<sup>5</sup> per mJm<sup>-3</sup> (2. 77 x 10<sup>-4</sup> per WLM). 3. Health Effects of <sup>3</sup>H Postnatal brain development and neurobehavior, genetic effects, carcinogenic effects, and adaptive effects of <sup>3</sup>H were investigated. 4. Study of the Effects on the Neuroendocrine System under Low-Level Irradiation by <sup>75</sup>Se (Auger Electron Emitter) and <sup>35</sup>S (beta-Particle Emitter). The results showed that the neuroendocrine system is very sensitive to small doses of internal irradiation.",Excluded
482,"Radiosurgery of the rat hippocampus: magnetic resonance imaging, neurophysiological, histological, and behavioral studies OBJECTIVE: To explore the histological, electrophysiological, radiological, and behavioral effects of radiosurgery using a new model of proton beam radiosurgery (PBR) of the rodent hippocampus.METHODS: Forty-one rats underwent PBR of the right hippocampus with nominal doses of 5 to 130 cobalt Gray equivalents (CGE). Three control animals were untreated. Three months after PBR, 41 animals were evaluated with the Morris water maze, 23 with T2-weighted magnetic resonance imaging, and 22 with intrahippocampal microelectrode recordings. Animals that were studied physiologically were killed, and their brains were examined with Nissl staining and immunocytochemical staining for glutamic acid decarboxylase, heat shock protein 72 (HSP-72), parvalbumin, calmodulin, calretinin, calbindin, and somatostatin.RESULTS: Ninety and 130 CGE resulted in decreased performance in the Morris water maze, increased signal on T2-weighted magnetic resonance imaging, diminished granule cell field potentials, and tissue necrosis, which was restricted to the irradiated side. These doses also resulted in ipsilateral up-regulation of calbindin and HSP-72. Parvalbumin was down-regulated at 130 CGE. The 30 and 60 CGE animals displayed a marked increase in HSP-72 staining on the irradiated side but no demonstrable cell loss. No asymmetries were noted in somatostatin, calretinin, and glutamic acid decarboxylase staining. Normal physiology was found in rats receiving up to 60 CGE.CONCLUSION: This study expands our understanding of the effects of radiosurgery on the mammalian brain. Three months after PBR, the irradiated rat hippocampus demonstrates necrosis at 90 CGE, but not at 60 CGE, with associated abnormalities in magnetic resonance imaging, physiology, and memory testing. HSP-72 was up-regulated at nonnecrotic doses.",Included
