Unnamed: 0,titleabstract,decision,prediction
2404,"Acute remapping within the motor system induced by low-frequency repetitive transcranial magnetic stimulation Repetitive transcranial magnetic stimulation (rTMS) of human primary motor cortex (M1) changes cortical excitability at the site of stimulation and at distant sites without affecting simple motor performance. The aim of this study was to explore how rTMS changes regional excitability and how the motor system compensates for these changes. Using functional brain imaging, activation was mapped at rest and during freely selected finger movements after 30 min of 1 Hz rTMS. rTMS increased synaptic activity in the stimulated left M1 and induced widespread changes in activity throughout areas engaged by the task. In particular, movement-related activity in the premotor cortex of the nonstimulated hemisphere increased after 1 Hz rTMS. Analyses of effective connectivity confirmed that the stimulated part of M1 became less responsive to input from premotor and mesial motor areas. Conversely, after rTMS our results were consistent with increased coupling between an inferomedial portion of left M1 and anterior motor areas. These results are important for three reasons. First, they show changes in motor excitability to central inputs from other cortical areas (as opposed to peripheral or exogenous inputs used in previous studies). Second, they suggest that maintenance of task performance may involve activation of premotor areas contralateral to the site of rTMS, similar to that seen in stroke patients. Third, changes in motor activations at the site of rTMS suggest an rTMS-induced remodeling of motor representations during movement. This remapping may provide a neural substrate for acute compensatory plasticity of the motor system in response to focal lesions such as stroke.",Excluded,0.047930796
2405,"Biophysical characterization of an integrin-targeted non-viral vector BACKGROUND: The formulation of polycationic complexes containing plasmid DNA for optimal transfection in vitro and in vivo for DNA vaccination, gene therapy and other applications continues to be a major research goal. Here we present new data on the biophysical properties of an integrin-targeted plasmid DNA (LID) formulation.MATERIAL/METHODS: Two plasmids (D), pEGFP (4.7 kb) and pCI-luc (5.7 kb), were mixed with a synthetic a5b1 integrin-targeted peptide (I), [K]16 GACRRETAWACG, in the presence of a cationic liposome (L), Lipofectin, composed of DOTMA and DOPE to form LID complexes. The physical properties of the complexes were measured using a variety of techniques including dynamic light scattering and fluorescence methods. The in vitro gene delivery to neuroblastoma cells with LID complexes was also assessed.RESULTS: We demonstrate the effects of complex size and charge ratio on in vitro transfection of mouse (Neuro-2A) and human (IMR-32) neuroblastoma cells. We report a significant increase in the level of luciferase and green fluorescent protein expression when transfection is performed in buffers of physiological ionic strength and hypothesise that the enhancement in transfection is caused by an increase in the size of the complexes observed during mixing and maturation.CONCLUSIONS: Cell transfection is also shown to be dependent on complex size and charge ratio, with large complexes prepared at charge ratios above 4.0 demonstrating efficient transfection.",Excluded,0.048220128
2406,"Motor modulation of afferent somatosensory circuits A prominent feature of thalamocortical circuitry in sensory systems is the extensive and highly organized feedback projection from the cortex to the thalamic neurons that provide stimulus-specific input to the cortex. In lightly sedated rats, we found that focal enhancement of motor cortex activity facilitated sensory-evoked responses of topographically aligned neurons in primary somatosensory cortex, including antidromically identified corticothalamic cells; similar effects were observed in ventral posterior medial thalamus (VPm). In behaving rats, thalamic responses were normally smaller during whisking but larger when signal transmission in brainstem trigeminal nuclei was bypassed or altered. During voluntary movement, sensory activity may be globally suppressed in the brainstem, whereas signaling by cortically facilitated VPm neurons is simultaneously enhanced relative to other VPm neurons receiving no such facilitation.",Excluded,0.048555817
2407,"Neuroprotective effect of anodal transcranial direct current stimulation on 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)-induced neurotoxicity in mice through modulating mitochondrial dynamics Parkinson's disease (PD) is a neurodegenerative disorder characterized by the accumulation of protein inclusions and the loss of dopaminergic neurons. Abnormal mitochondrial homeostasis is thought to be important for the pathogenesis of PD. Transcranial direct current stimulation (tDCS), a noninvasive brain stimulation technique, constitutes a promising approach for promoting recovery of various neurological conditions. However, little is known about its mechanism of action. The present study elucidated the neuroprotective effects of tDCS on the mitochondrial quality control pathway in a 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)-induced PD mouse model. We used the MPTP-induced neurotoxicity in vivo model. Mice were stimulated for 5 consecutive days with MPTP treatment. After observation of behavioral alteration using the rotarod test, mice were sacrificed for the measurement of the PD- and mitochondrial quality control-related protein levels in the substantia nigra. tDCS improved the behavioral alterations and changes in tyrosine hydroxylase levels in MPTP-treated mice. Furthermore, tDCS attenuated mitochondrial damage, as indicated by diminished mitochondrial swelling and mitochondrial glutamate dehydrogenase activity in the MPTP-induced PD mouse model. MPTP significantly increased mitophagy and decreased mitochondrial biogenesis-related proteins. These changes were attenuated by tDCS. Furthermore, MPTP significantly increased fission-related protein dynamin-related protein 1 with no effect on fusion-related protein mitofusin-2, and tDCS attenuated these changes. Our findings demonstrated the neuroprotective effect of anodal tDCS on the MPTP-induced neurotoxic mouse model through suppressing excessive mitophagy and balancing mitochondrial dynamics. The neuroprotective effect of anodal tDCS with modulation of mitochondrial dynamics provides a new therapeutic strategy for the treatment of PD.",Excluded,0.048267532
2409,"Feasibility of <sup>18</sup>F-FDG PET as a noninvasive diagnostic tool of muscle denervation: A preliminary study The purpose of this study was to confirm glucose hypermetabolism in denervated muscle and investigate the feasibility of <sup>18</sup>F-FDG PET scanning for the detection of muscle denervation. Method: A sciatic neuropathy model in rats was created by nerve resection of the left sciatic nerve and sham operation on the other side. Eight days after denervation, small-animal PET/CT scans of the hindlimbs were acquired. Muscle denervation was confirmed by electrophysiologic and histologic study. Results: All rats showed increased <sup>18</sup>F-FDG uptake in the muscles of the left (denervated) lower legs. The calculated maximum lesion-to-normal counts ratio of the left lower leg anterolateral (left, 11.02 +/- 2.08; right, 1.81 +/- 0.40, n = 6, P < 0.01) and posterior (left, 9.81 +/- 4.58; right, 1.87 +/- 0.44, n = 6, P < 0.01) compartment were significantly increased. The electrophysiologic and histologic study verified muscle denervation. Conclusion: Glucose hypermetabolism in muscle denervation is an obvious phenomenon. <sup>18</sup>F-FDG PET scanning can be used to visualize muscle denervation. Copyright COPYRIGHT © 2014 by the Society of Nuclear Medicine and Molecular Imaging, Inc.",Excluded,0.0481286
2410,"Diagnostic accuracy of low-dose versus ultra-low-dose CT for lumbar disc disease and facet joint osteoarthritis in patients with low back pain with MRI correlation OBJECTIVE: To compare the image quality, radiation dose, and diagnostic performance between low-dose (LD) and ultra-low-dose (ULD) lumbar-spine (L-spine) CT with iterative reconstruction (IR) for patients with chronic low back pain (LBP).METHODS: In total, 260 patients with chronic LBP who underwent L-spine CT between November 2015 and September 2016 were prospectively enrolled. Of these, 143 underwent LD-CT with IR and 117 underwent ULD-CT with IR. The patients were divided according to their body mass index (BMI) into BMI1 (<22.9 kg/m<sup>2</sup>), BMI2 (23.0-24.9 kg/m<sup>2</sup>), and BMI3 (>=25 kg/m<sup>2</sup>) groups. Two blinded radiologists independently evaluated the signal-to-noise ratio (SNR), qualitative image quality, and final diagnoses (lumbar disc disease and facet joint osteoarthritis). L-spine MRIs interpreted by consensus were used as the reference standard. All data were statistically analyzed.RESULTS: ULD protocol showed significantly lower SNR for all patients (p < 0.001) except the vertebral bodies and lower qualitative image quality for BMI3 patients (p <= 0.033). There was no statistically significant difference between ULD (sensitivity, 95.1-98.1%; specificity, 92.5-98.7%; accuracy, 94.6-98.0%) and LD protocols (sensitivity, 95.6-100%; specificity, 95.5-98.9%; accuracy, 97.4-98.1%), (all p>=0.1) in the BMI1 and BMI2; while dose was 60-68% lower with the ULD protocol. Interobserver agreements were excellent or good with regard to image quality and final diagnoses.CONCLUSIONS: For the BM1 and BMI2 groups, ULD-CT provided an acceptable image quality and exhibited a diagnostic accuracy similar to that of LD-CT. These findings suggest that it is a useful diagnostic tool for patients with chronic LBP who exhibit a BMI of <25 kg/m<sup>2</sup>.",Excluded,0.0495596
2411,"Theranostics of Neuroendocrine Tumors Somatostatin receptor positron emission tomography/computed tomography using <sup>68</sup>Ga-labeled somatostatin analogs is the mainstay for the evaluation of receptor status in neuroendocrine tumors (NETs). This translates towards better therapy options, with increasing evidence of peptide receptor radionuclide therapy (PRRT) as the treatment of choice for advanced or progressive NETs. There are benefits in progression-free and overall survival as well as a significant improvement in clinical condition. In patients with progressive NETs, fractionated, personalized PRRT results in good therapeutic responses with no significant severe hematological and/or renal toxicity, thus improving quality of life. © 2017 S. Karger GmbH, Freiburg. Copyright: All rights reserved.",Excluded,0.048867043
2412,"Upfront radiosurgery plus targeted agents followed by active brain control using radiosurgery delays neurological death in non-small cell lung cancer with brain metastasis The role of radiosurgery has become further accentuated in the era of targeted agents (TA). Thus, the neurologic outcome of radiosurgery in brain metastasis (BM) of non-small cell lung cancer (NSCLC) was reviewed. We analyzed 135 patients with BM of NSCLC who were administered Cyberknife radiosurgery (CKRS) as either initial or salvage therapy. We evaluated local failure (LF), intracranial failure (IF), and neurological death (ND) due to BM. Primary outcome was neurological death-free survival (NDFS). Median follow-up was 16.2 months. Median CKRS dose of 22 Gy was administered to median 2 targets per patient. Among 99 deaths, 14 (14%) were ND. Upfront treatment for BM included CKRS alone in 85 patients (63%), CKRS + TA in 26 patients (19%), and WBRT in 24 patients (18%). No patients or tumor related factors were associated with ND. However, the type of upfront treatment for BM was significantly associated with ND [HR 0.07 (95% CI 0.01-0.57) for CKRS + TA, HR 0.56 (95% CI 0.19-1.68) for CKRS alone] compared with the WBRT group (P = 0.01). The 2-year NDFS rates for the CKRS + TA, CRKS alone, and WBRT groups were 94%, 87%, and 78%, respectively (P = 0.03). Upfront CKRS showed significantly higher 2-year LF-free survival rate (P < 0.01). IF rate was insignificantly lower in the WBRT group compared with CKRS group (P = 0.38). Upfront CKRS + TA was associated with the best neurological outcome with high NDFS. Active brain control by early delivery of radiosurgery could achieve better neurological outcome in NSCLC with BM.",Excluded,0.15293191
2414,"Influence of white matter conductivity anisotropy on electric field strength induced by electroconvulsive therapy The goal of this study is to investigate the influence of white matter conductivity anisotropy on the electric field strength induced by electroconvulsive therapy (ECT). We created an anatomically-realistic finite element human head model incorporating tissue heterogeneity and white matter conductivity anisotropy using structural magnetic resonance imaging (MRI) and diffusion tensor MRI data. The electric field spatial distributions of three conventional ECT electrode placements (bilateral, bifrontal, and right unilateral) and an experimental electrode configuration, focal electrically administered seizure therapy (FEAST), were computed. A quantitative comparison of the electric field strength was subsequently performed in specific brain regions of interest thought to be associated with side effects of ECT (e.g., hippocampus and in-sula). The results show that neglecting white matter conductivity anisotropy yields a difference up to 19%, 25% and 34% in electric field strength in the whole brain, hippocampus, and insula, respectively. This study suggests that white matter conductivity anisotropy should be taken into account in ECT electric field models.",Excluded,0.047864866
2415,"Circular collimator arc versus dynamic conformal arc treatment planning for linac-based stereotactic radiosurgery of an intracranial small single lesion: a perspective of lesion asymmetry BACKGROUND: Although circular collimator arcs (CCA) and dynamic conformal arcs (DCA) are commonly used linear accelerator-based treatment planning techniques for intracranial stereotactic radiosurgery (SRS) of a small single lesion, these two techniques have not been rigorously compared in terms of tumor shape. Therefore, this study compared clinical CCA plans with re-planned DCA plans using conformity index (CI) and V12Gy (volume of normal brain tissue receiving 12 Gy or higher) from a perspective of asymmetry (Asym) of planning target volume (PTV).METHODS: Ninety-five clinical CCA plans delivered for a small single lesion with PTV size < 1.4 cm<sup>3</sup> were selected and re-planned using DCA. PTV Asym (%) was defined and calculated from three dimensions of PTV. A pair of the 95 plans was first considered as one group without grouping and then categorized into two groups with respective to either PTV size or PTV Asym, and four groups with respect to PTV size and PTV Asym. For grouping, median values of PTV size and PTV Asym were used. A non-parametric paired test was performed for CI and V12Gy to compare CCA and DCA plans in each group.RESULTS: Median values of PTV size and PTV Asym were 0.415 cm<sup>3</sup> (range: 0.076 cm<sup>3</sup>-1.369 cm<sup>3</sup>) and 6.12% (range: 0.52-25.74%), respectively. DCA plans had a lower average CI value than CCA plans for all groups. CCA plans had a smaller average V12Gy value than DCA plans for lesions with PTV Asym <=6.12%, while CCA and DCA plans had similar average V12Gy values for lesions with PTV Asym > 6.12%.CONCLUSIONS: The DCA technique is recommended when a lesion has PTV Asym > 6.12% regardless of PTV size. For lesions with PTV Asym <=6.12%, a technique choice would depend on the preference of CI or V12Gy.",Excluded,0.049049743
2417,"Potential Improvements in Brain Dose Estimates For Internal Emitters BACKGROUND: Element-specific biokinetic models are used to reconstruct doses to systemic tissues from internal emitters. Typically, a systemic model for a radionuclide explicitly depicts only its dominant repositories. Remaining tissues and fluids are aggregated into a pool called Other tissue in which the radionuclide is assumed to be uniformly distributed. In the systemic biokinetic models used in radiation protection, the brain usually is addressed as an implicit mass fraction of Other tissue rather than an explicitly depicted repository. Due to increasing interest in radiation effects on the brain, efforts are underway to improve brain dosimetry for internal radiation sources.METHODS: We assessed potential improvements in brain dosimetry for internal emitters by explicitly modelling brain kinetics rather than treating the brain as a mass fraction of Other tissue. We selected ten elements for which brain kinetics can be modeled using published biokinetic data. Injection dose coefficients were calculated for a relatively long-lived radioisotope of each element using each of two versions of the ICRP's latest systemic biokinetic model for each element, the original version and a modified version differing only in the treatment of brain. If the ICRP model contained an explicit brain pool, the modified version depicted brain instead as a mass fraction of Other tissue. If the ICRP model included brain in Other tissue, the modified version included an explicit brain pool with kinetics based on best available brain-specific data.RESULTS: The result for a given radionuclide is expressed as a ratio A:B, where A and B are the dose coefficients based on the versions of the model with and without an explicit brain pool, respectively. The following ratios A:B were obtained for the 10 radionuclides addressed here: 241Am, 0.13; 207Bi, 0.57; 234U, 0.81; 239Pu, 0.96; 203Hg (vapor), 1.4; 134Cs, 1.5; 54Mn, 1.7; 210Po, 1.7; 226Ra, 1.9; 210Pb, 3.3. These ratios indicate that a dose estimate for brain based on a biokinetic model with brain implicitly contained in Other tissue may substantially underestimate or substantially overestimate a dose estimate that reflects best available brain-specific biokinetic data. Of course, the reliability of the latter estimate depends on the quality of the underlying biokinetic data.CONCLUSIONS: Where feasible, the brain should be depicted explicitly in biokinetic models used in epidemiological studies addressing adverse effects of ionizing radiation.",Excluded,0.049115002
2418,Tyrosinase induction by gamma-radiation in neurospora,Excluded,0.98478764
2419,"The response of ataxia telangiectasia cells to bleomycin The autosomal recessive disorder, ataxia telangiectasia (AT) is characterised by cellular sensitivity to ionizing radiation. The molecular basis of this radiosensitivity is the subject of controversy. We report here that cultured fibroblasts from AT patients are also sensitive to the lethal effects of bleomycin. As with ionizing radiation, no defect has been observed in the overall rejoining of single or double-strand breaks produced by bleomycin. Since, however, only apyrimidinic (and to a lesser extent apurinic) sites and strand breaks are known to be produced by bleomycin, we tentatively suggest that AT cells are unable to rejoin a very small fraction of the total strand breaks. We attribute our inability to detect such unrejoined strand breaks to the relative insensitivity of the sucrose gradient procedures normally used to detect strand breaks.",Excluded,0.048655182
2420,"Acrylamide neuropathy. III. Spatiotemporal characteristics of nerve cell damage in forebrain Previous studies of acrylamide (ACR) neuropathy in rat PNS [Toxicol. Appl. Pharmacol. (1998) 151:211-221] and in spinal cord, brainstem and cerebellum [NeuroToxicology (2002a) 23:397-414; NeuroToxicology (2002b) 23:415-429] have suggested that axon degeneration was not a primary effect and was, therefore, of unclear neurotoxicological significance. To conclude our studies of neurodegeneration in rat CNS during ACR neurotoxicity, a cupric silver stain method was used to define spatiotemporal characteristics of nerve cell body, dendrite, axon and terminal argyrophilia in forebrain regions and nuclei. Rats were exposed to ACR at a dose-rate of either 50 mg/kg per day (i.p.) or 21 mg/kg per day (p.o.) and at selected times brains were removed and processed for silver staining. Results show that intoxication at either ACR dose-rate produced a terminalopathy, i.e. nerve terminal degeneration and swelling were present in the absence of significant argyrophilic changes in neuronal cell bodies, dendrites or axons. Exposure to the higher ACR dose-rate caused early onset (day 5), widespread nerve terminal degeneration in most of the major forebrain areas, e.g. cerebral cortex, thalamus, hypothalamus and basal ganglia. At the lower dose-rate, nerve terminal degeneration in the forebrain developed early (day 7) but exhibited a relatively limited spatial distribution, i.e. anteroventral thalamic nucleus and the pars reticulata of the substantia nigra. Several hippocampal regions were affected at a later time point (day 28), i.e. CA1 field and subicular complex. At both dose-rates, argyrophilic changes in forebrain nerve terminals developed prior to the onset of significant gait abnormalities. Thus, in forebrain, ACR intoxication produced a pure terminalopathy that developed prior to the onset of significant neurological changes and progressed as a function of exposure. Neither dose-rate used in this study was associated with axon degeneration in any forebrain region. Our findings indicate that nerve terminals were selectively affected in forebrain areas and, therefore, might be primary sites of ACR action.",Excluded,0.05062846
2422,"Some conjectures on the design of a rod outer segment Photoreceptor diameter and spacing have been extensively analyzed with respect to diffraction, wave-guiding and other phenomena and have been found to be consistent with optimal design criteria. Photoreceptor length, on the other hand, has received but little attention. It is proposed here that the outer segment length of rods is optimal with respect to the competing demands of maximal photon absorption and minimal noise. This is borne out by our calculations based on the experimental data.",Excluded,0.04819418
